2026-02-27T00:41:54.534Z [EVENT]  score: 4-15
2026-02-27T01:02:28.939Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:02:58.706Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:02:58.706Z [EVENT]  score: 27-24
2026-02-27T01:03:23.062Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T01:03:49.221Z [ODDS]  Louisiana Tech: 20/23 → 1/1, Missouri State: 20/23 → 10/13
2026-02-27T01:03:49.221Z [EVENT]  score: 27-26
2026-02-27T01:04:04.554Z [ODDS]  Louisiana Tech: 1/1 → 10/11, Missouri State: 10/13 → 5/6
2026-02-27T01:04:12.224Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:04:42.890Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:04:42.890Z [EVENT]  score: 27-27
2026-02-27T01:05:19.871Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:05:19.871Z [EVENT]  score: 27-28
2026-02-27T01:05:41.971Z [EVENT]  score: 29-28
2026-02-27T01:05:54.150Z [EVENT]  score: 29-30
2026-02-27T01:06:19.406Z [EVENT]  score: 31-30
2026-02-27T01:06:45.120Z [ODDS]  Louisiana Tech: 10/11 → 5/6, Missouri State: 5/6 → 10/11
2026-02-27T01:06:45.120Z [EVENT]  score: 31-32
2026-02-27T01:07:16.235Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T01:10:10.630Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:10:21.454Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:10:21.454Z [EVENT]  score: 33-32
2026-02-27T01:10:41.298Z [ODDS]  Louisiana Tech: 10/11 → 1/1, Missouri State: 5/6 → 10/13
2026-02-27T01:10:47.161Z [ODDS]  Louisiana Tech: 1/1 → 20/23, Missouri State: 10/13 → 20/23
2026-02-27T01:10:47.161Z [EVENT]  score: 35-32
2026-02-27T01:11:01.595Z [EVENT]  score: 35-35
2026-02-27T01:12:42.170Z [EVENT]  score: 35-37
2026-02-27T01:13:03.369Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:13:41.253Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:14:06.960Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:14:06.960Z [EVENT]  score: 38-37
2026-02-27T01:14:28.157Z [ODDS]  Louisiana Tech: 10/11 → 20/21, Missouri State: 5/6 → 4/5
2026-02-27T01:14:36.276Z [ODDS]  Louisiana Tech: 20/21 → 21/20, Missouri State: 4/5 → 20/27
2026-02-27T01:14:39.889Z [ODDS]  Louisiana Tech: 21/20 → 1/1, Missouri State: 20/27 → 10/13
2026-02-27T01:31:00.368Z [ODDS]  Louisiana Tech: 1/1 → 20/23, Missouri State: 10/13 → 20/23
2026-02-27T01:31:33.291Z [EVENT]  score: 39-37
2026-02-27T01:31:52.693Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:31:54.488Z [ODDS]  Louisiana Tech: 5/6 → 4/5, Missouri State: 10/11 → 20/21
2026-02-27T01:32:17.941Z [ODDS]  Louisiana Tech: 4/5 → 5/6, Missouri State: 20/21 → 10/11
2026-02-27T01:32:17.941Z [EVENT]  score: 39-40
2026-02-27T01:32:33.725Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:32:45.902Z [ODDS]  Louisiana Tech: 10/11 → 5/6, Missouri State: 5/6 → 10/11
2026-02-27T01:33:16.570Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:33:45.436Z [ODDS]  Louisiana Tech: 10/11 → 20/21, Missouri State: 5/6 → 4/5
2026-02-27T01:33:45.436Z [EVENT]  score: 40-40
2026-02-27T01:34:00.768Z [EVENT]  score: 41-40
2026-02-27T01:34:29.636Z [ODDS]  Louisiana Tech: 20/21 → 20/27, Missouri State: 4/5 → 21/20
2026-02-27T01:34:38.656Z [ODDS]  Louisiana Tech: 20/27 → 10/13, Missouri State: 21/20 → 1/1
2026-02-27T01:34:52.186Z [ODDS]  Louisiana Tech: 10/13 → 20/21, Missouri State: 1/1 → 4/5
2026-02-27T01:34:59.403Z [ODDS]  Louisiana Tech: 20/21 → 20/23, Missouri State: 4/5 → 20/23
2026-02-27T01:34:59.403Z [EVENT]  score: 41-42
2026-02-27T01:35:11.129Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:35:38.191Z [ODDS]  Louisiana Tech: 10/11 → 5/6, Missouri State: 5/6 → 10/11
2026-02-27T01:35:38.191Z [EVENT]  score: 41-43
2026-02-27T01:35:38.641Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T01:35:52.622Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:36:21.035Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T01:36:32.310Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:36:56.219Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:36:58.921Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:37:10.646Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:37:58.902Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:38:40.626Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:38:49.650Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:39:11.299Z [EVENT]  score: 43-43
2026-02-27T01:39:32.948Z [ODDS]  Louisiana Tech: 20/23 → 20/21, Missouri State: 20/23 → 4/5
2026-02-27T01:39:41.968Z [ODDS]  Louisiana Tech: 20/21 → 1/1, Missouri State: 4/5 → 10/13
2026-02-27T01:39:49.183Z [ODDS]  Louisiana Tech: 1/1 → 20/23, Missouri State: 10/13 → 20/23
2026-02-27T01:43:08.534Z [ODDS]  Louisiana Tech: 20/23 → 1/1, Missouri State: 20/23 → 10/13
2026-02-27T01:43:11.690Z [ODDS]  Louisiana Tech: 1/1 → 20/23, Missouri State: 10/13 → 20/23
2026-02-27T01:43:45.515Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:43:55.892Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T01:43:55.892Z [EVENT]  score: 43-44
2026-02-27T01:44:16.638Z [EVENT]  score: 43-45
2026-02-27T01:44:45.503Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:44:45.503Z [EVENT]  score: 45-45
2026-02-27T01:45:10.758Z [ODDS]  Louisiana Tech: 20/23 → 1/1, Missouri State: 20/23 → 10/13
2026-02-27T01:48:35.073Z [ODDS]  Louisiana Tech: 1/1 → 10/11, Missouri State: 10/13 → 5/6
2026-02-27T01:48:35.073Z [EVENT]  score: 48-45
2026-02-27T01:48:57.623Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T01:49:00.779Z [ODDS]  Louisiana Tech: 20/23 → 1/1, Missouri State: 20/23 → 10/13
2026-02-27T01:49:00.779Z [EVENT]  score: 48-48
2026-02-27T01:49:33.254Z [ODDS]  Louisiana Tech: 1/1 → 21/20, Missouri State: 10/13 → 20/27
2026-02-27T01:49:37.761Z [ODDS]  Louisiana Tech: 21/20 → 20/23, Missouri State: 20/27 → 20/23
2026-02-27T01:49:42.272Z [ODDS]  Louisiana Tech: 20/23 → 21/20, Missouri State: 20/23 → 20/27
2026-02-27T01:49:52.193Z [ODDS]  Louisiana Tech: 21/20 → 4/5, Missouri State: 20/27 → 20/21
2026-02-27T01:49:52.193Z [EVENT]  score: 50-48
2026-02-27T01:50:28.273Z [ODDS]  Louisiana Tech: 4/5 → 5/6, Missouri State: 20/21 → 10/11
2026-02-27T01:50:58.148Z [ODDS]  Louisiana Tech: 5/6 → 10/13, Missouri State: 10/11 → 1/1
2026-02-27T01:54:25.211Z [ODDS]  Louisiana Tech: 10/13 → 20/27, Missouri State: 1/1 → 21/20
2026-02-27T01:54:25.211Z [EVENT]  score: 50-49
2026-02-27T01:54:45.054Z [ODDS]  Louisiana Tech: 20/27 → 21/20, Missouri State: 21/20 → 20/27
2026-02-27T01:54:45.054Z [EVENT]  score: 50-50
2026-02-27T01:54:53.173Z [ODDS]  Louisiana Tech: 21/20 → 20/23, Missouri State: 20/27 → 20/23
2026-02-27T01:56:13.000Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T01:56:40.962Z [ODDS]  Louisiana Tech: 10/11 → 21/20, Missouri State: 5/6 → 20/27
2026-02-27T01:56:59.003Z [ODDS]  Louisiana Tech: 21/20 → 20/23, Missouri State: 20/27 → 20/23
2026-02-27T01:57:07.121Z [ODDS]  Louisiana Tech: 20/23 → 21/20, Missouri State: 20/23 → 20/27
2026-02-27T01:57:29.221Z [ODDS]  Louisiana Tech: 21/20 → 11/10, Missouri State: 20/27 → 5/7
2026-02-27T01:58:08.458Z [ODDS]  Louisiana Tech: 11/10 → 20/23, Missouri State: 5/7 → 20/23
2026-02-27T01:58:16.126Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T01:58:16.126Z [EVENT]  score: 52-50
2026-02-27T01:58:21.989Z [ODDS]  Louisiana Tech: 5/6 → 4/5, Missouri State: 10/11 → 20/21
2026-02-27T01:58:24.694Z [ODDS]  Louisiana Tech: 4/5 → 20/27, Missouri State: 20/21 → 21/20
2026-02-27T01:58:53.559Z [ODDS]  Louisiana Tech: 20/27 → 11/10, Missouri State: 21/20 → 5/7
2026-02-27T01:58:53.559Z [EVENT]  score: 52-51
2026-02-27T01:59:10.247Z [ODDS]  Louisiana Tech: 11/10 → 4/5, Missouri State: 5/7 → 20/21
2026-02-27T01:59:26.033Z [ODDS]  Louisiana Tech: 4/5 → 20/23, Missouri State: 20/21 → 20/23
2026-02-27T02:01:19.692Z [EVENT]  score: 53-51
2026-02-27T02:01:32.768Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T02:01:32.768Z [EVENT]  score: 54-51
2026-02-27T02:03:07.028Z [ODDS]  Louisiana Tech: 10/11 → 4/5, Missouri State: 5/6 → 20/21
2026-02-27T02:03:10.185Z [ODDS]  Louisiana Tech: 4/5 → 20/23, Missouri State: 20/21 → 20/23
2026-02-27T02:03:40.854Z [EVENT]  score: 55-51
2026-02-27T02:04:02.954Z [ODDS]  Louisiana Tech: 20/23 → 20/21, Missouri State: 20/23 → 4/5
2026-02-27T02:04:02.954Z [EVENT]  score: 56-51
2026-02-27T02:04:18.288Z [ODDS]  Louisiana Tech: 20/21 → 5/6, Missouri State: 4/5 → 10/11
2026-02-27T02:04:18.288Z [EVENT]  score: 56-54
2026-02-27T02:04:52.563Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T02:04:57.974Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T02:05:00.684Z [ODDS]  Louisiana Tech: 5/6 → 10/13, Missouri State: 10/11 → 1/1
2026-02-27T02:05:30.899Z [ODDS]  Louisiana Tech: 10/13 → 20/23, Missouri State: 1/1 → 20/23
2026-02-27T02:05:59.764Z [ODDS]  Louisiana Tech: 20/23 → 4/5, Missouri State: 20/23 → 20/21
2026-02-27T02:06:35.843Z [ODDS]  Louisiana Tech: 4/5 → 5/6, Missouri State: 20/21 → 10/11
2026-02-27T02:06:39.452Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T02:06:57.944Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T02:06:57.944Z [EVENT]  score: 57-54
2026-02-27T02:07:18.239Z [ODDS]  Louisiana Tech: 10/11 → 5/6, Missouri State: 5/6 → 10/11
2026-02-27T02:07:22.749Z [ODDS]  Louisiana Tech: 5/6 → 10/11, Missouri State: 10/11 → 5/6
2026-02-27T02:07:22.749Z [EVENT]  score: 60-54
2026-02-27T02:07:39.886Z [ODDS]  Louisiana Tech: 10/11 → 20/23, Missouri State: 5/6 → 20/23
2026-02-27T02:08:07.397Z [ODDS]  Louisiana Tech: 20/23 → 20/21, Missouri State: 20/23 → 4/5
2026-02-27T02:11:33.412Z [ODDS]  Louisiana Tech: 20/21 → 5/6, Missouri State: 4/5 → 10/11
2026-02-27T02:11:33.412Z [EVENT]  score: 60-57
2026-02-27T02:11:52.805Z [ODDS]  Louisiana Tech: 5/6 → 20/23, Missouri State: 10/11 → 20/23
2026-02-27T02:11:56.412Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T02:12:00.471Z [EVENT]  score: 62-57
2026-02-27T02:12:09.492Z [ODDS]  Louisiana Tech: 5/6 → 20/21, Missouri State: 10/11 → 4/5
2026-02-27T02:12:12.197Z [ODDS]  Louisiana Tech: 20/21 → 20/23, Missouri State: 4/5 → 20/23
2026-02-27T02:12:46.024Z [EVENT]  score: 62-58
2026-02-27T02:13:06.317Z [ODDS]  Louisiana Tech: 20/23 → 4/5, Missouri State: 20/23 → 20/21
2026-02-27T02:13:06.317Z [EVENT]  score: 62-59
2026-02-27T02:13:27.514Z [ODDS]  Louisiana Tech: 4/5 → 5/6, Missouri State: 20/21 → 10/11
2026-02-27T02:13:30.221Z [ODDS]  Louisiana Tech: 5/6 → 20/21, Missouri State: 10/11 → 4/5
2026-02-27T02:13:31.122Z [ODDS]  Louisiana Tech: 20/21 → 4/5, Missouri State: 4/5 → 20/21
2026-02-27T02:13:43.750Z [ODDS]  Louisiana Tech: 4/5 → 20/23, Missouri State: 20/21 → 20/23
2026-02-27T02:14:06.303Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T02:14:06.303Z [EVENT]  score: 62-60
2026-02-27T02:14:27.501Z [ODDS]  Louisiana Tech: 5/6 → 4/5, Missouri State: 10/11 → 20/21
2026-02-27T02:14:27.501Z [EVENT]  score: 62-61
2026-02-27T02:14:57.272Z [ODDS]  Louisiana Tech: 4/5 → 21/20, Missouri State: 20/21 → 20/27
2026-02-27T02:15:28.394Z [ODDS]  Louisiana Tech: 21/20 → 4/5, Missouri State: 20/27 → 20/21
2026-02-27T02:15:59.060Z [EVENT]  score: 64-61
2026-02-27T02:16:31.979Z [ODDS]  Louisiana Tech: 4/5 → 20/21, Missouri State: 20/21 → 4/5
2026-02-27T02:16:49.567Z [ODDS]  Louisiana Tech: 20/21 → 1/1, Missouri State: 4/5 → 10/13
2026-02-27T02:16:57.234Z [ODDS]  Louisiana Tech: 1/1 → 4/5, Missouri State: 10/13 → 20/21
2026-02-27T02:17:22.491Z [ODDS]  Louisiana Tech: 4/5 → 5/6, Missouri State: 20/21 → 10/11
2026-02-27T02:17:22.491Z [EVENT]  score: 64-63
2026-02-27T02:20:58.974Z [ODDS]  Louisiana Tech: 5/6 → 6/5, Missouri State: 10/11 → 4/6
2026-02-27T02:21:16.565Z [ODDS]  Louisiana Tech: 6/5 → 61/50, Missouri State: 4/6 → 20/31
2026-02-27T02:21:17.016Z [ODDS]  Louisiana Tech: 61/50 → 6/5, Missouri State: 20/31 → 4/6
2026-02-27T02:21:25.134Z [ODDS]  Louisiana Tech: 6/5 → 61/50, Missouri State: 4/6 → 20/31
2026-02-27T02:21:28.292Z [ODDS]  Louisiana Tech: 61/50 → 20/23, Missouri State: 20/31 → 20/23
2026-02-27T02:21:50.391Z [ODDS]  Louisiana Tech: 20/23 → 20/21, Missouri State: 20/23 → 4/5
2026-02-27T02:22:05.728Z [ODDS]  Louisiana Tech: 20/21 → 4/5, Missouri State: 4/5 → 20/21
2026-02-27T02:22:05.728Z [EVENT]  score: 65-63
2026-02-27T02:22:27.374Z [ODDS]  Louisiana Tech: 4/5 → 20/23, Missouri State: 20/21 → 20/23
2026-02-27T02:22:27.374Z [EVENT]  score: 66-63
2026-02-27T02:23:26.006Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T02:23:39.537Z [ODDS]  Louisiana Tech: 10/11 → 10/13, Missouri State: 5/6 → 1/1
2026-02-27T02:23:39.537Z [EVENT]  score: 67-63
2026-02-27T02:23:59.378Z [ODDS]  Louisiana Tech: 10/13 → 20/23, Missouri State: 1/1 → 20/23
2026-02-27T02:24:07.046Z [EVENT]  score: 67-65
2026-02-27T02:24:07.046Z [ODDS]  Louisiana Tech: 20/23 → 20/21, Missouri State: 20/23 → 4/5
2026-02-27T02:24:40.871Z [ODDS]  Louisiana Tech: 20/21 → 1/1, Missouri State: 4/5 → 10/13
2026-02-27T02:24:40.871Z [EVENT]  score: 67-66
2026-02-27T02:24:41.322Z [ODDS]  Louisiana Tech: 1/1 → 20/23, Missouri State: 10/13 → 20/23
2026-02-27T02:25:09.738Z [ODDS]  Louisiana Tech: 20/23 → 4/5, Missouri State: 20/23 → 20/21
2026-02-27T02:25:53.487Z [ODDS]  Louisiana Tech: 4/5 → 20/23, Missouri State: 20/21 → 20/23
2026-02-27T02:26:19.192Z [ODDS]  Louisiana Tech: 20/23 → 10/11, Missouri State: 20/23 → 5/6
2026-02-27T02:26:19.192Z [EVENT]  score: 68-66
2026-02-27T02:26:39.036Z [ODDS]  Louisiana Tech: 10/11 → 20/29, Missouri State: 5/6 → 23/20
2026-02-27T02:26:39.036Z [EVENT]  score: 68-68
2026-02-27T02:27:42.630Z [ODDS]  Louisiana Tech: 20/29 → 21/20, Missouri State: 23/20 → 20/27
2026-02-27T02:28:00.226Z [ODDS]  Louisiana Tech: 21/20 → 11/10, Missouri State: 20/27 → 5/7
2026-02-27T02:28:16.007Z [ODDS]  Louisiana Tech: 11/10 → 10/13, Missouri State: 5/7 → 1/1
2026-02-27T02:28:16.007Z [EVENT]  score: 68-70
2026-02-27T02:28:16.908Z [ODDS]  Louisiana Tech: 10/13 → 20/27, Missouri State: 1/1 → 21/20
2026-02-27T02:28:21.871Z [ODDS]  Louisiana Tech: 20/27 → 10/13, Missouri State: 21/20 → 1/1
2026-02-27T02:30:22.740Z [ODDS]  Louisiana Tech: 10/13 → 20/27, Missouri State: 1/1 → 21/20
2026-02-27T02:30:27.254Z [ODDS]  Louisiana Tech: 20/27 → 23/20, Missouri State: 21/20 → 20/29
2026-02-27T02:30:27.254Z [EVENT]  score: 70-70
2026-02-27T02:30:43.942Z [ODDS]  Louisiana Tech: 23/20 → 6/5, Missouri State: 20/29 → 4/6
2026-02-27T02:32:12.338Z [ODDS]  Louisiana Tech: 6/5 → 13/10, Missouri State: 4/6 → 20/33
2026-02-27T02:32:16.849Z [ODDS]  Louisiana Tech: 13/10 → 20/29, Missouri State: 20/33 → 23/20
2026-02-27T02:32:16.849Z [EVENT]  score: 70-72
2026-02-27T02:33:57.424Z [ODDS]  Louisiana Tech: 20/29 → 4/6, Missouri State: 23/20 → 6/5
2026-02-27T02:34:03.738Z [ODDS]  Louisiana Tech: 4/6 → 20/29, Missouri State: 6/5 → 23/20
2026-02-27T02:35:58.743Z [ODDS]  Louisiana Tech: 20/29 → 5/7, Missouri State: 23/20 → 11/10
2026-02-27T02:36:10.470Z [ODDS]  Louisiana Tech: 5/7 → 20/23, Missouri State: 11/10 → 20/23
2026-02-27T02:36:11.824Z [ODDS]  Louisiana Tech: 20/23 → 5/7, Missouri State: 20/23 → 11/10
2026-02-27T02:36:12.725Z [ODDS]  Louisiana Tech: 5/7 → 20/23, Missouri State: 11/10 → 20/23
2026-02-27T02:39:11.722Z [ODDS]  Louisiana Tech: 20/23 → 5/6, Missouri State: 20/23 → 10/11
2026-02-27T02:39:15.781Z [ODDS]  Louisiana Tech: 5/6 → 1/1, Missouri State: 10/11 → 10/13
2026-02-27T02:39:45.999Z [ODDS]  Louisiana Tech: 1/1 → 10/11, Missouri State: 10/13 → 5/6
2026-02-27T02:40:18.472Z [ODDS]  Louisiana Tech: 10/11 → 5/7, Missouri State: 5/6 → 11/10
2026-02-27T02:40:22.531Z [ODDS]  Louisiana Tech: 5/7 → 0/0, Missouri State: 11/10 → 0/0
