2026-02-27T01:10:16.945Z [EVENT]  score: 0-3
2026-02-27T01:30:34.209Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:30:53.603Z [EVENT]  score: 19-13
2026-02-27T01:31:08.938Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T01:31:09.839Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T01:31:10.741Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:31:17.507Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:31:37.802Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:31:37.802Z [EVENT]  score: 19-14
2026-02-27T01:32:16.137Z [EVENT]  score: 19-16
2026-02-27T01:32:28.766Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T01:34:59.403Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T01:35:05.268Z [EVENT]  score: 21-16
2026-02-27T01:35:33.680Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:35:46.336Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:36:03.897Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:36:13.818Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:36:33.212Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:36:36.370Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:36:59.821Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:37:30.041Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:37:30.041Z [EVENT]  score: 23-16
2026-02-27T01:37:54.843Z [EVENT]  score: 23-18
2026-02-27T01:38:14.236Z [EVENT]  score: 25-18
2026-02-27T01:38:41.980Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:39:10.848Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:39:10.848Z [EVENT]  score: 25-19
2026-02-27T01:39:51.890Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:39:51.890Z [EVENT]  score: 28-19
2026-02-27T01:40:08.578Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:40:58.187Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T01:41:04.051Z [EVENT]  score: 31-19
2026-02-27T01:41:09.012Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T01:41:36.981Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:44:13.482Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:44:30.621Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:45:26.093Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:45:26.093Z [EVENT]  score: 31-21
2026-02-27T01:45:34.661Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:45:56.763Z [EVENT]  score: 31-22
2026-02-27T01:46:18.420Z [EVENT]  score: 33-22
2026-02-27T01:46:42.323Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:46:42.323Z [EVENT]  score: 33-25
2026-02-27T01:46:57.206Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:47:01.715Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:47:06.226Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:47:36.935Z [EVENT]  score: 34-25
2026-02-27T01:47:56.286Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:47:56.286Z [EVENT]  score: 35-25
2026-02-27T01:48:09.837Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T01:48:36.427Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T01:48:36.427Z [EVENT]  score: 35-26
2026-02-27T01:48:52.662Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T01:48:52.662Z [EVENT]  score: 35-27
2026-02-27T01:49:37.761Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T01:50:07.529Z [ODDS]  Kansas City: 10/11 → 5/6, South Dakota State: 5/6 → 10/11
2026-02-27T01:50:07.529Z [EVENT]  score: 36-27
2026-02-27T01:50:24.666Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T01:50:46.767Z [ODDS]  Kansas City: 10/11 → 5/6, South Dakota State: 5/6 → 10/11
2026-02-27T01:50:49.472Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T01:50:49.472Z [EVENT]  score: 36-30
2026-02-27T02:06:26.394Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:07:18.689Z [EVENT]  score: 36-33
2026-02-27T02:07:34.475Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:07:36.279Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T02:07:57.927Z [ODDS]  Kansas City: 10/11 → 5/6, South Dakota State: 5/6 → 10/11
2026-02-27T02:08:01.985Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T02:08:34.812Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:08:43.382Z [EVENT]  score: 36-35
2026-02-27T02:08:57.814Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:08:57.814Z [EVENT]  score: 38-35
2026-02-27T02:09:04.578Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T02:09:27.128Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:09:27.128Z [EVENT]  score: 39-35
2026-02-27T02:10:02.312Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:10:09.525Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:10:10.424Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:10:25.761Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:10:40.647Z [EVENT]  score: 41-35
2026-02-27T02:11:04.098Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:11:37.019Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:12:02.275Z [EVENT]  score: 41-36
2026-02-27T02:12:57.748Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:12:57.748Z [EVENT]  score: 41-39
2026-02-27T02:13:00.454Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:13:27.969Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:15:50.486Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:16:33.782Z [EVENT]  score: 43-39
2026-02-27T02:16:54.079Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:17:19.784Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:17:36.471Z [EVENT]  score: 43-40
2026-02-27T02:20:06.659Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:20:25.149Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:23:25.553Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:24:15.616Z [ODDS]  Kansas City: 5/6 → 10/11, South Dakota State: 10/11 → 5/6
2026-02-27T02:24:15.616Z [EVENT]  score: 46-40
2026-02-27T02:25:09.738Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:25:43.113Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:25:43.114Z [EVENT]  score: 48-40
2026-02-27T02:25:57.547Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:25:57.547Z [EVENT]  score: 48-42
2026-02-27T02:26:24.605Z [EVENT]  score: 51-42
2026-02-27T02:29:20.951Z [ODDS]  Kansas City: 20/23 → 4/5, South Dakota State: 20/23 → 20/21
2026-02-27T02:29:20.951Z [EVENT]  score: 51-44
2026-02-27T02:29:23.213Z [ODDS]  Kansas City: 4/5 → 20/21, South Dakota State: 20/21 → 4/5
2026-02-27T02:29:31.774Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:30:13.271Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:30:17.776Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:30:17.776Z [EVENT]  score: 51-47
2026-02-27T02:30:26.803Z [ODDS]  Kansas City: 5/6 → 4/5, South Dakota State: 10/11 → 20/21
2026-02-27T02:30:38.529Z [ODDS]  Kansas City: 4/5 → 20/21, South Dakota State: 20/21 → 4/5
2026-02-27T02:30:42.138Z [ODDS]  Kansas City: 20/21 → 4/5, South Dakota State: 4/5 → 20/21
2026-02-27T02:30:46.647Z [ODDS]  Kansas City: 4/5 → 20/21, South Dakota State: 20/21 → 4/5
2026-02-27T02:30:55.221Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:31:36.260Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:32:32.633Z [EVENT]  score: 51-49
2026-02-27T02:34:20.875Z [EVENT]  score: 53-49
2026-02-27T02:34:39.818Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:35:17.702Z [ODDS]  Kansas City: 5/6 → 4/5, South Dakota State: 10/11 → 20/21
2026-02-27T02:35:27.623Z [ODDS]  Kansas City: 4/5 → 20/21, South Dakota State: 20/21 → 4/5
2026-02-27T02:38:00.968Z [ODDS]  Kansas City: 20/21 → 20/23, South Dakota State: 4/5 → 20/23
2026-02-27T02:38:00.968Z [EVENT]  score: 56-49
2026-02-27T02:38:48.270Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:39:08.116Z [ODDS]  Kansas City: 10/11 → 4/5, South Dakota State: 5/6 → 20/21
2026-02-27T02:39:08.116Z [EVENT]  score: 57-49
2026-02-27T02:39:28.410Z [ODDS]  Kansas City: 4/5 → 20/23, South Dakota State: 20/21 → 20/23
2026-02-27T02:39:28.410Z [EVENT]  score: 58-49
2026-02-27T02:39:52.314Z [EVENT]  score: 58-52
2026-02-27T02:40:31.550Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:40:31.550Z [EVENT]  score: 60-52
2026-02-27T02:40:43.278Z [ODDS]  Kansas City: 5/6 → 4/5, South Dakota State: 10/11 → 20/21
2026-02-27T02:40:56.357Z [ODDS]  Kansas City: 4/5 → 10/11, South Dakota State: 20/21 → 5/6
2026-02-27T02:41:01.769Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:41:28.379Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:41:53.184Z [ODDS]  Kansas City: 5/6 → 20/21, South Dakota State: 10/11 → 4/5
2026-02-27T02:42:00.852Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:42:10.321Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:42:10.321Z [EVENT]  score: 62-52
2026-02-27T02:42:34.226Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:42:34.226Z [EVENT]  score: 62-55
2026-02-27T02:43:56.759Z [ODDS]  Kansas City: 10/11 → 20/23
2026-02-27T02:43:57.212Z [ODDS]  South Dakota State: 5/6 → 20/23
2026-02-27T02:44:07.132Z [EVENT]  score: 64-55
2026-02-27T02:46:56.725Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:47:55.804Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:48:04.824Z [ODDS]  Kansas City: 20/23 → 10/11, South Dakota State: 20/23 → 5/6
2026-02-27T02:48:20.159Z [ODDS]  Kansas City: 10/11 → 4/5, South Dakota State: 5/6 → 20/21
2026-02-27T02:48:20.159Z [EVENT]  score: 65-55
2026-02-27T02:48:30.531Z [ODDS]  Kansas City: 4/5 → 20/23, South Dakota State: 20/21 → 20/23
2026-02-27T02:48:30.531Z [EVENT]  score: 66-55
2026-02-27T02:48:46.317Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:48:46.317Z [EVENT]  score: 68-55
2026-02-27T02:49:27.808Z [ODDS]  Kansas City: 5/6 → 20/23, South Dakota State: 10/11 → 20/23
2026-02-27T02:49:27.809Z [EVENT]  score: 68-57
2026-02-27T02:49:38.182Z [ODDS]  Kansas City: 20/23 → 5/6, South Dakota State: 20/23 → 10/11
2026-02-27T02:49:38.182Z [EVENT]  score: 71-57
2026-02-27T02:50:40.420Z [ODDS]  Kansas City: 5/6 → 4/5, South Dakota State: 10/11 → 20/21
2026-02-27T02:50:56.658Z [ODDS]  Kansas City: 4/5 → 10/13, South Dakota State: 20/21 → 1/1
2026-02-27T02:51:00.267Z [ODDS]  Kansas City: 10/13 → 20/23, South Dakota State: 1/1 → 20/23
2026-02-27T02:51:21.467Z [EVENT]  score: 71-58
2026-02-27T02:51:39.510Z [ODDS]  Kansas City: 20/23 → 10/13, South Dakota State: 20/23 → 1/1
2026-02-27T02:51:42.214Z [ODDS]  Kansas City: 10/13 → 20/21, South Dakota State: 1/1 → 4/5
2026-02-27T02:51:42.214Z [EVENT]  score: 71-59
2026-02-27T02:53:41.730Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:53:54.809Z [ODDS]  Kansas City: 10/11 → 20/21, South Dakota State: 5/6 → 4/5
2026-02-27T02:54:18.262Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:54:28.712Z [ODDS]  Kansas City: 10/11 → 20/21, South Dakota State: 5/6 → 4/5
2026-02-27T02:54:39.911Z [ODDS]  Kansas City: 20/21 → 0/0, South Dakota State: 4/5 → 0/0
2026-02-27T02:54:46.225Z [ODDS]  Kansas City: 0/0 → 20/21, South Dakota State: 0/0 → 4/5
2026-02-27T02:55:03.362Z [ODDS]  Kansas City: 20/21 → 0/0, South Dakota State: 4/5 → 0/0
2026-02-27T02:55:16.441Z [ODDS]  Kansas City: 0/0 → 10/11, South Dakota State: 0/0 → 5/6
2026-02-27T02:55:24.110Z [ODDS]  Kansas City: 10/11 → 0/0, South Dakota State: 5/6 → 0/0
2026-02-27T02:55:41.700Z [EVENT]  score: 72-59
2026-02-27T02:55:48.463Z [ODDS]  Kansas City: 0/0 → 20/27, South Dakota State: 0/0 → 21/20
2026-02-27T02:55:53.875Z [ODDS]  Kansas City: 20/27 → 20/21, South Dakota State: 21/20 → 4/5
2026-02-27T02:55:53.875Z [EVENT]  score: 73-59
2026-02-27T02:56:02.443Z [ODDS]  Kansas City: 20/21 → 10/11, South Dakota State: 4/5 → 5/6
2026-02-27T02:56:09.660Z [ODDS]  Kansas City: 10/11 → 20/23, South Dakota State: 5/6 → 20/23
2026-02-27T02:56:17.778Z [ODDS]  Kansas City: 20/23 → 0/0, South Dakota State: 20/23 → 0/0
