2026-02-27T02:38:31.181Z [EVENT]  score: 5-4
2026-02-27T02:43:39.488Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:43:47.131Z [ODDS]  DEN Nuggets (STING): 20/23 → 4/5, ORL Magic (FURY): 4/5 → 20/23
2026-02-27T02:43:47.131Z [EVENT]  score: 17-17
2026-02-27T02:44:16.602Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/23, ORL Magic (FURY): 20/23 → 4/5
2026-02-27T02:44:16.602Z [EVENT]  score: 17-19
2026-02-27T02:44:38.251Z [ODDS]  DEN Nuggets (STING): 20/23 → 5/6, ORL Magic (FURY): 4/5 → 5/6
2026-02-27T02:44:45.925Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:44:54.493Z [ODDS]  DEN Nuggets (STING): 20/23 → 20/21, ORL Magic (FURY): 4/5 → 20/27
2026-02-27T02:45:07.120Z [ODDS]  DEN Nuggets (STING): 20/21 → 5/6, ORL Magic (FURY): 20/27 → 5/6
2026-02-27T02:45:07.120Z [EVENT]  score: 19-19
2026-02-27T02:45:26.966Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:45:47.263Z [ODDS]  DEN Nuggets (STING): 20/23 → 4/5, ORL Magic (FURY): 4/5 → 20/23
2026-02-27T02:45:47.263Z [EVENT]  score: 21-19
2026-02-27T02:45:49.517Z [ODDS]  DEN Nuggets (STING): 4/5 → 5/6, ORL Magic (FURY): 20/23 → 5/6
2026-02-27T02:45:50.050Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:46:29.661Z [ODDS]  DEN Nuggets (STING): 20/23 → 4/5, ORL Magic (FURY): 4/5 → 20/23
2026-02-27T02:46:48.152Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/23, ORL Magic (FURY): 20/23 → 4/5, DEN Nuggets (STING): 20/23 → 5/6, ORL Magic (FURY): 4/5 → 5/6
2026-02-27T02:46:48.152Z [EVENT]  score: 21-21
2026-02-27T02:46:48.152Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5, DEN Nuggets (STING): 20/23 → 5/6, ORL Magic (FURY): 4/5 → 5/6
2026-02-27T02:46:49.960Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:47:42.726Z [ODDS]  DEN Nuggets (STING): 20/23 → 5/6, ORL Magic (FURY): 4/5 → 5/6
2026-02-27T02:47:48.590Z [EVENT]  score: 21-22
2026-02-27T02:47:54.002Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:47:54.002Z [EVENT]  score: 21-23
2026-02-27T02:48:07.531Z [ODDS]  DEN Nuggets (STING): 20/23 → 20/21, ORL Magic (FURY): 4/5 → 20/27
2026-02-27T02:49:16.082Z [ODDS]  DEN Nuggets (STING): 20/21 → 20/27, ORL Magic (FURY): 20/27 → 20/21
2026-02-27T02:49:24.652Z [ODDS]  DEN Nuggets (STING): 20/27 → 4/5, ORL Magic (FURY): 20/21 → 20/23
2026-02-27T02:49:31.868Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/23, ORL Magic (FURY): 20/23 → 4/5
2026-02-27T02:49:39.985Z [ODDS]  DEN Nuggets (STING): 20/23 → 4/5, ORL Magic (FURY): 4/5 → 20/23
2026-02-27T02:49:46.302Z [ODDS]  DEN Nuggets (STING): 4/5 → 5/6, ORL Magic (FURY): 20/23 → 5/6
2026-02-27T02:49:46.302Z [EVENT]  score: 23-23
2026-02-27T02:49:58.929Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/21, ORL Magic (FURY): 5/6 → 20/27
2026-02-27T02:50:06.596Z [ODDS]  DEN Nuggets (STING): 20/21 → 4/5, ORL Magic (FURY): 20/27 → 20/23
2026-02-27T02:50:06.596Z [EVENT]  score: 25-23
2026-02-27T02:50:22.381Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/27, ORL Magic (FURY): 20/23 → 20/21
2026-02-27T02:50:48.537Z [ODDS]  DEN Nuggets (STING): 20/27 → 4/5, ORL Magic (FURY): 20/21 → 20/23
2026-02-27T02:51:24.625Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/27, ORL Magic (FURY): 20/23 → 20/21
2026-02-27T02:51:43.118Z [ODDS]  DEN Nuggets (STING): 20/27 → 20/21, ORL Magic (FURY): 20/21 → 20/27
2026-02-27T02:51:43.118Z [EVENT]  score: 27-23
2026-02-27T02:51:56.198Z [ODDS]  DEN Nuggets (STING): 20/21 → 20/27, ORL Magic (FURY): 20/27 → 20/21
2026-02-27T02:52:12.884Z [ODDS]  DEN Nuggets (STING): 20/27 → 20/21, ORL Magic (FURY): 20/21 → 20/27
2026-02-27T02:52:34.081Z [ODDS]  DEN Nuggets (STING): 20/21 → 20/27, ORL Magic (FURY): 20/27 → 20/21
2026-02-27T02:53:00.239Z [ODDS]  DEN Nuggets (STING): 20/27 → 4/5, ORL Magic (FURY): 20/21 → 20/23
2026-02-27T02:53:00.239Z [EVENT]  score: 27-25
2026-02-27T02:53:23.301Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/27, ORL Magic (FURY): 20/23 → 20/21
2026-02-27T02:53:23.301Z [EVENT]  score: 29-25
2026-02-27T02:53:35.418Z [ODDS]  DEN Nuggets (STING): 20/27 → 4/5, ORL Magic (FURY): 20/21 → 20/23
2026-02-27T02:53:35.418Z [EVENT]  score: 29-27
2026-02-27T02:53:55.711Z [ODDS]  DEN Nuggets (STING): 4/5 → 5/6, ORL Magic (FURY): 20/23 → 5/6
2026-02-27T02:54:06.986Z [EVENT]  score: 29-30
2026-02-27T02:54:17.359Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/31, ORL Magic (FURY): 5/6 → 28/25
2026-02-27T02:54:17.359Z [EVENT]  score: 31-30
2026-02-27T02:54:41.715Z [ODDS]  DEN Nuggets (STING): 20/31 → 4/5, ORL Magic (FURY): 28/25 → 20/23
2026-02-27T02:54:41.715Z [EVENT]  score: 33-30
2026-02-27T02:54:50.284Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/23, ORL Magic (FURY): 20/23 → 4/5
2026-02-27T02:55:26.860Z [ODDS]  DEN Nuggets (STING): 20/23 → 20/27, ORL Magic (FURY): 4/5 → 20/21
2026-02-27T02:55:26.860Z [EVENT]  score: 33-32
2026-02-27T02:55:42.599Z [ODDS]  DEN Nuggets (STING): 20/27 → 20/29, ORL Magic (FURY): 20/21 → 21/20
2026-02-27T02:55:50.717Z [ODDS]  DEN Nuggets (STING): 20/29 → 4/6, ORL Magic (FURY): 21/20 → 11/10
2026-02-27T02:55:58.385Z [ODDS]  DEN Nuggets (STING): 4/6 → 4/5, ORL Magic (FURY): 11/10 → 20/23
2026-02-27T02:56:06.054Z [EVENT]  score: 35-32
2026-02-27T02:56:24.092Z [ODDS]  DEN Nuggets (STING): 4/5 → 20/27, ORL Magic (FURY): 20/23 → 20/21
2026-02-27T02:56:33.563Z [ODDS]  DEN Nuggets (STING): 20/27 → 20/21, ORL Magic (FURY): 20/21 → 20/27
2026-02-27T02:56:33.563Z [EVENT]  score: 37-32
2026-02-27T02:56:43.937Z [ODDS]  DEN Nuggets (STING): 20/21 → 20/23, ORL Magic (FURY): 20/27 → 4/5
2026-02-27T02:57:08.768Z [ODDS]  DEN Nuggets (STING): 20/23 → 5/6, ORL Magic (FURY): 4/5 → 5/6
2026-02-27T02:57:08.768Z [EVENT]  score: 39-32
2026-02-27T02:57:41.227Z [ODDS]  DEN Nuggets (STING): 5/6 → 20/23, ORL Magic (FURY): 5/6 → 4/5
2026-02-27T02:58:05.117Z [EVENT]  score: 41-32
2026-02-27T02:58:20.902Z [ODDS]  DEN Nuggets (STING): 20/23 → 20/21, ORL Magic (FURY): 4/5 → 20/27
2026-02-27T02:58:45.739Z [ODDS]  DEN Nuggets (STING): 20/21 → 1/1, ORL Magic (FURY): 20/27 → 5/7
2026-02-27T02:58:54.277Z [ODDS]  DEN Nuggets (STING): 1/1 → 21/20, ORL Magic (FURY): 5/7 → 20/29
2026-02-27T02:59:02.435Z [ODDS]  DEN Nuggets (STING): 21/20 → 20/29, ORL Magic (FURY): 20/29 → 21/20
2026-02-27T02:59:03.762Z [ODDS]  DEN Nuggets (STING): 20/29 → 5/7, ORL Magic (FURY): 21/20 → 1/1
2026-02-27T02:59:19.081Z [EVENT]  score: 44-32
2026-02-27T02:59:30.809Z [ODDS]  DEN Nuggets (STING): 5/7 → 20/27, ORL Magic (FURY): 1/1 → 20/21
2026-02-27T02:59:32.161Z [ODDS]  DEN Nuggets (STING): 20/27 → 5/7, ORL Magic (FURY): 20/21 → 1/1
2026-02-27T02:59:43.887Z [ODDS]  DEN Nuggets (STING): 5/7 → 20/27, ORL Magic (FURY): 1/1 → 20/21
2026-02-27T02:59:49.298Z [EVENT]  score: 44-34
2026-02-27T03:00:06.439Z [ODDS]  DEN Nuggets (STING): 20/27 → 4/5, ORL Magic (FURY): 20/21 → 20/23
2026-02-27T03:00:07.341Z [EVENT]  score: 46-34
2026-02-27T03:00:35.755Z [ODDS]  DEN Nuggets (STING): 4/5 → 5/6, ORL Magic (FURY): 20/23 → 5/6
2026-02-27T03:00:41.181Z [ODDS]  DEN Nuggets (STING): 5/6 → 0/0, ORL Magic (FURY): 5/6 → 0/0
