2026-02-27T01:39:03.180Z [EVENT]  score: 27-30
2026-02-27T01:49:29.643Z [ODDS]  TOR Raptors (MYTH): 5/7 → 4/5, CHI Bulls (MALICE): 1/1 → 20/23
2026-02-27T01:49:29.643Z [EVENT]  score: 45-40
2026-02-27T01:49:47.232Z [ODDS]  TOR Raptors (MYTH): 4/5 → 5/6, CHI Bulls (MALICE): 20/23 → 5/6
2026-02-27T01:49:55.802Z [EVENT]  score: 45-42
2026-02-27T01:50:05.723Z [EVENT]  score: 47-42
2026-02-27T01:50:24.215Z [ODDS]  TOR Raptors (MYTH): 5/6 → 4/5, CHI Bulls (MALICE): 5/6 → 20/23
2026-02-27T01:50:36.393Z [ODDS]  TOR Raptors (MYTH): 4/5 → 5/6, CHI Bulls (MALICE): 20/23 → 5/6
2026-02-27T01:50:59.845Z [EVENT]  score: 47-44
2026-02-27T01:51:11.570Z [ODDS]  TOR Raptors (MYTH): 5/6 → 20/23, CHI Bulls (MALICE): 5/6 → 4/5
2026-02-27T01:51:51.259Z [ODDS]  TOR Raptors (MYTH): 20/23 → 5/6, CHI Bulls (MALICE): 4/5 → 5/6
2026-02-27T01:51:51.259Z [EVENT]  score: 49-44
2026-02-27T01:52:01.181Z [ODDS]  TOR Raptors (MYTH): 5/6 → 4/5, CHI Bulls (MALICE): 5/6 → 20/23
2026-02-27T01:52:07.050Z [ODDS]  TOR Raptors (MYTH): 4/5 → 5/6, CHI Bulls (MALICE): 20/23 → 5/6
2026-02-27T01:52:07.050Z [EVENT]  score: 49-45
2026-02-27T01:52:12.908Z [ODDS]  TOR Raptors (MYTH): 5/6 → 20/23, CHI Bulls (MALICE): 5/6 → 4/5
2026-02-27T01:52:12.908Z [EVENT]  score: 49-46
2026-02-27T01:52:27.790Z [ODDS]  TOR Raptors (MYTH): 20/23 → 5/6, CHI Bulls (MALICE): 4/5 → 5/6
2026-02-27T01:52:57.266Z [ODDS]  TOR Raptors (MYTH): 5/6 → 0/0, CHI Bulls (MALICE): 5/6 → 0/0
2026-02-27T01:52:59.069Z [EVENT]  score: 52-46
