2026-02-26T19:48:10.351Z [EVENT]  score: 8-16
2026-02-26T20:35:52.167Z [ODDS]  GAO Koukouvaounon: 4/5 → 5/6, AO Ekalis: 20/23 → 5/6
2026-02-26T20:35:52.167Z [EVENT]  score: 51-45
2026-02-26T20:36:02.094Z [EVENT]  score: 52-45
2026-02-26T20:36:20.128Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/23, AO Ekalis: 5/6 → 4/5
2026-02-26T20:36:28.698Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:37:21.563Z [EVENT]  score: 52-47
2026-02-26T20:37:42.211Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:37:58.450Z [ODDS]  GAO Koukouvaounon: 4/5 → 5/6, AO Ekalis: 20/23 → 5/6
2026-02-26T20:38:16.181Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/23, AO Ekalis: 5/6 → 4/5
2026-02-26T20:38:16.181Z [EVENT]  score: 53-47
2026-02-26T20:38:30.162Z [ODDS]  GAO Koukouvaounon: 20/23 → 4/5, AO Ekalis: 4/5 → 20/23
2026-02-26T20:38:30.162Z [EVENT]  score: 54-47
2026-02-26T20:38:52.715Z [EVENT]  score: 54-50
2026-02-26T20:39:06.696Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/23, AO Ekalis: 20/23 → 4/5
2026-02-26T20:39:06.696Z [EVENT]  score: 56-50
2026-02-26T20:39:15.265Z [EVENT]  score: 58-50
2026-02-26T20:39:26.091Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:39:44.130Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/23, AO Ekalis: 5/6 → 4/5
2026-02-26T20:39:44.130Z [EVENT]  score: 59-50
2026-02-26T20:39:55.862Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:40:06.682Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/23, AO Ekalis: 5/6 → 4/5
2026-02-26T20:40:06.682Z [EVENT]  score: 59-52
2026-02-26T20:40:15.701Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:40:59.448Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:40:59.448Z [EVENT]  score: 61-52
2026-02-26T20:41:24.254Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/27, AO Ekalis: 20/23 → 20/21
2026-02-26T20:41:28.311Z [ODDS]  GAO Koukouvaounon: 20/27 → 4/5, AO Ekalis: 20/21 → 20/23
2026-02-26T20:41:28.311Z [EVENT]  score: 61-55
2026-02-26T20:41:51.313Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/27, AO Ekalis: 20/23 → 20/21
2026-02-26T20:41:52.215Z [ODDS]  GAO Koukouvaounon: 20/27 → 20/21, AO Ekalis: 20/21 → 20/27
2026-02-26T20:42:00.801Z [ODDS]  GAO Koukouvaounon: 20/21 → 20/23, AO Ekalis: 20/27 → 4/5
2026-02-26T20:42:40.026Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:45:08.853Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/27, AO Ekalis: 5/6 → 20/21
2026-02-26T20:45:08.853Z [EVENT]  score: 61-58
2026-02-26T20:45:22.390Z [ODDS]  GAO Koukouvaounon: 20/27 → 5/6, AO Ekalis: 20/21 → 5/6
2026-02-26T20:45:22.390Z [EVENT]  score: 63-58
2026-02-26T20:45:39.521Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:45:48.997Z [ODDS]  GAO Koukouvaounon: 4/5 → 5/6, AO Ekalis: 20/23 → 5/6
2026-02-26T20:45:56.209Z [ODDS]  GAO Koukouvaounon: 5/6 → 20/23, AO Ekalis: 5/6 → 4/5
2026-02-26T20:45:56.209Z [EVENT]  score: 65-58
2026-02-26T20:46:11.994Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:46:20.115Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:46:26.443Z [ODDS]  GAO Koukouvaounon: 4/5 → 5/6, AO Ekalis: 20/23 → 5/6
2026-02-26T20:46:39.054Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:47:33.630Z [ODDS]  GAO Koukouvaounon: 4/5 → 5/6, AO Ekalis: 20/23 → 5/6
2026-02-26T20:48:15.667Z [EVENT]  score: 65-60
2026-02-26T20:48:51.747Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:48:51.747Z [EVENT]  score: 67-60
2026-02-26T20:49:36.858Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/21, AO Ekalis: 20/23 → 20/27
2026-02-26T20:49:36.858Z [EVENT]  score: 69-60
2026-02-26T20:50:11.148Z [ODDS]  GAO Koukouvaounon: 20/21 → 20/23, AO Ekalis: 20/27 → 4/5
2026-02-26T20:50:25.128Z [ODDS]  GAO Koukouvaounon: 20/23 → 20/27, AO Ekalis: 4/5 → 20/21
2026-02-26T20:50:25.128Z [EVENT]  score: 69-63
2026-02-26T20:50:42.715Z [ODDS]  GAO Koukouvaounon: 20/27 → 20/21, AO Ekalis: 20/21 → 20/27
2026-02-26T20:51:00.304Z [ODDS]  GAO Koukouvaounon: 20/21 → 4/5, AO Ekalis: 20/27 → 20/23
2026-02-26T20:51:42.703Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/27, AO Ekalis: 20/23 → 20/21
2026-02-26T20:52:29.615Z [ODDS]  GAO Koukouvaounon: 20/27 → 20/21, AO Ekalis: 20/21 → 20/27
2026-02-26T20:54:29.131Z [ODDS]  GAO Koukouvaounon: 20/21 → 20/27, AO Ekalis: 20/27 → 20/21
2026-02-26T20:54:37.249Z [ODDS]  GAO Koukouvaounon: 20/27 → 1/1, AO Ekalis: 20/21 → 5/7
2026-02-26T20:54:45.370Z [ODDS]  GAO Koukouvaounon: 1/1 → 20/21, AO Ekalis: 5/7 → 20/27
2026-02-26T20:54:45.819Z [ODDS]  GAO Koukouvaounon: 20/21 → 20/27, AO Ekalis: 20/27 → 20/21
2026-02-26T20:54:45.819Z [EVENT]  score: 69-65
2026-02-26T20:55:21.904Z [ODDS]  GAO Koukouvaounon: 20/27 → 5/7, AO Ekalis: 20/21 → 1/1
2026-02-26T20:55:27.317Z [ODDS]  GAO Koukouvaounon: 5/7 → 20/21, AO Ekalis: 1/1 → 20/27
2026-02-26T20:55:27.317Z [EVENT]  score: 71-65
2026-02-26T20:55:53.025Z [ODDS]  GAO Koukouvaounon: 20/21 → 20/23, AO Ekalis: 20/27 → 4/5
2026-02-26T20:56:00.694Z [ODDS]  GAO Koukouvaounon: 20/23 → 5/6, AO Ekalis: 4/5 → 5/6
2026-02-26T20:56:20.537Z [ODDS]  GAO Koukouvaounon: 5/6 → 4/5, AO Ekalis: 5/6 → 20/23
2026-02-26T20:56:20.537Z [EVENT]  score: 71-66
2026-02-26T20:56:38.577Z [ODDS]  GAO Koukouvaounon: 4/5 → 20/21, AO Ekalis: 20/23 → 20/27
2026-02-26T20:56:38.577Z [EVENT]  score: 71-67
2026-02-26T20:57:21.424Z [ODDS]  GAO Koukouvaounon: 20/21 → 1/1, AO Ekalis: 20/27 → 5/7
2026-02-26T20:57:43.521Z [ODDS]  GAO Koukouvaounon: 1/1 → 5/7, AO Ekalis: 5/7 → 1/1
2026-02-26T20:58:01.563Z [ODDS]  GAO Koukouvaounon: 5/7 → 20/27, AO Ekalis: 1/1 → 20/21
2026-02-26T20:58:01.563Z [EVENT]  score: 71-69
2026-02-26T20:59:44.859Z [ODDS]  GAO Koukouvaounon: 20/27 → 5/7, AO Ekalis: 20/21 → 1/1
2026-02-26T20:59:48.001Z [ODDS]  GAO Koukouvaounon: 5/7 → 1/1, AO Ekalis: 1/1 → 5/7
2026-02-26T20:59:48.001Z [EVENT]  score: 73-69
2026-02-26T21:00:06.043Z [ODDS]  GAO Koukouvaounon: 1/1 → 20/21, AO Ekalis: 5/7 → 20/27
2026-02-26T21:01:27.269Z [ODDS]  GAO Koukouvaounon: 20/21 → 1/1, AO Ekalis: 20/27 → 5/7
2026-02-26T21:01:42.561Z [ODDS]  GAO Koukouvaounon: 1/1 → 21/20, AO Ekalis: 5/7 → 20/29
2026-02-26T21:01:42.561Z [EVENT]  score: 73-71
2026-02-26T21:01:56.090Z [ODDS]  GAO Koukouvaounon: 21/20 → 5/7, AO Ekalis: 20/29 → 1/1
2026-02-26T21:01:56.994Z [ODDS]  GAO Koukouvaounon: 5/7 → 5/6, AO Ekalis: 1/1 → 5/6
2026-02-26T21:02:19.098Z [ODDS]  GAO Koukouvaounon: 5/6 → 5/7, AO Ekalis: 5/6 → 1/1
2026-02-26T21:02:19.098Z [EVENT]  score: 73-72
2026-02-26T21:02:35.327Z [ODDS]  GAO Koukouvaounon: 5/7 → 20/29, AO Ekalis: 1/1 → 21/20
2026-02-26T21:02:41.209Z [ODDS]  GAO Koukouvaounon: 20/29 → 20/27, AO Ekalis: 21/20 → 20/21
2026-02-26T21:02:49.327Z [ODDS]  GAO Koukouvaounon: 20/27 → 5/7, AO Ekalis: 20/21 → 1/1
2026-02-26T21:03:08.426Z [ODDS]  GAO Koukouvaounon: 5/7 → 20/29, AO Ekalis: 1/1 → 21/20
2026-02-26T21:03:08.720Z [ODDS]  GAO Koukouvaounon: 20/29 → 11/10, AO Ekalis: 21/20 → 4/6
2026-02-26T21:03:09.642Z [ODDS]  GAO Koukouvaounon: 11/10 → 28/25, AO Ekalis: 4/6 → 20/31
2026-02-26T21:06:04.599Z [ODDS]  GAO Koukouvaounon: 28/25 → 0/0, AO Ekalis: 20/31 → 0/0
