2026-02-27T01:50:25.117Z [EVENT]  score: 0-2
2026-02-27T03:11:15.948Z [EVENT]  score: 57-50
2026-02-27T03:11:56.977Z [ODDS]  Little Rock: 20/23 → 10/11, Morehead State: 20/23 → 5/6
2026-02-27T03:12:11.408Z [ODDS]  Little Rock: 10/11 → 5/6, Morehead State: 5/6 → 10/11
2026-02-27T03:12:11.409Z [EVENT]  score: 58-50
2026-02-27T03:12:24.042Z [ODDS]  Little Rock: 5/6 → 20/23, Morehead State: 10/11 → 20/23
2026-02-27T03:12:24.042Z [EVENT]  score: 59-50
2026-02-27T03:18:18.984Z [EVENT]  score: 61-50
2026-02-27T03:19:24.380Z [ODDS]  Little Rock: 20/23 → 10/11, Morehead State: 20/23 → 5/6
2026-02-27T03:19:53.247Z [ODDS]  Little Rock: 10/11 → 20/23, Morehead State: 5/6 → 20/23
2026-02-27T03:19:53.247Z [EVENT]  score: 61-51
2026-02-27T03:20:18.501Z [EVENT]  score: 61-52
2026-02-27T03:20:40.600Z [EVENT]  score: 63-52
2026-02-27T03:21:26.604Z [EVENT]  score: 63-54
2026-02-27T03:21:51.864Z [EVENT]  score: 65-54
2026-02-27T03:22:11.255Z [ODDS]  Little Rock: 20/23 → 10/11, Morehead State: 20/23 → 5/6
2026-02-27T03:22:11.255Z [EVENT]  score: 65-57
2026-02-27T03:22:31.175Z [ODDS]  Little Rock: 10/11 → 20/21, Morehead State: 5/6 → 4/5
2026-02-27T03:22:31.190Z [EVENT]  score: 65-59
2026-02-27T03:22:45.983Z [ODDS]  Little Rock: 20/21 → 10/11, Morehead State: 4/5 → 5/6
2026-02-27T03:22:45.983Z [EVENT]  score: 67-59
2026-02-27T03:22:57.273Z [ODDS]  Little Rock: 10/11 → 20/23, Morehead State: 5/6 → 20/23
2026-02-27T03:25:38.719Z [ODDS]  Little Rock: 20/23 → 4/5, Morehead State: 20/23 → 20/21
2026-02-27T03:25:42.778Z [ODDS]  Little Rock: 4/5 → 10/11, Morehead State: 20/21 → 5/6
2026-02-27T03:25:42.778Z [EVENT]  score: 67-60
2026-02-27T03:26:02.179Z [EVENT]  score: 69-60
2026-02-27T03:26:22.465Z [ODDS]  Little Rock: 10/11 → 20/23, Morehead State: 5/6 → 20/23
2026-02-27T03:26:26.075Z [ODDS]  Little Rock: 20/23 → 5/6, Morehead State: 20/23 → 10/11
2026-02-27T03:26:45.918Z [ODDS]  Little Rock: 5/6 → 4/5, Morehead State: 10/11 → 20/21
2026-02-27T03:26:45.918Z [EVENT]  score: 69-61
2026-02-27T03:27:01.703Z [ODDS]  Little Rock: 4/5 → 10/11, Morehead State: 20/21 → 5/6
2026-02-27T03:27:23.802Z [ODDS]  Little Rock: 10/11 → 20/21, Morehead State: 5/6 → 4/5
2026-02-27T03:27:26.959Z [ODDS]  Little Rock: 20/21 → 5/6, Morehead State: 4/5 → 10/11
2026-02-27T03:27:49.513Z [ODDS]  Little Rock: 5/6 → 20/23, Morehead State: 10/11 → 20/23
2026-02-27T03:28:02.589Z [ODDS]  Little Rock: 20/23 → 1/1, Morehead State: 20/23 → 10/13
2026-02-27T03:28:02.589Z [EVENT]  score: 69-63
2026-02-27T03:28:11.159Z [ODDS]  Little Rock: 1/1 → 10/13, Morehead State: 10/13 → 1/1
2026-02-27T03:28:30.682Z [ODDS]  Little Rock: 10/13 → 1/1, Morehead State: 1/1 → 10/13
2026-02-27T03:28:30.682Z [EVENT]  score: 71-63
2026-02-27T03:28:33.839Z [ODDS]  Little Rock: 1/1 → 10/13, Morehead State: 10/13 → 1/1
2026-02-27T03:28:50.078Z [ODDS]  Little Rock: 10/13 → 4/5, Morehead State: 1/1 → 20/21
2026-02-27T03:28:50.078Z [EVENT]  score: 71-65
2026-02-27T03:29:14.885Z [ODDS]  Little Rock: 4/5 → 20/23, Morehead State: 20/21 → 20/23
2026-02-27T03:29:36.983Z [ODDS]  Little Rock: 20/23 → 1/1, Morehead State: 20/23 → 10/13
2026-02-27T03:31:50.482Z [ODDS]  Little Rock: 1/1 → 4/5, Morehead State: 10/13 → 20/21
2026-02-27T03:32:01.758Z [ODDS]  Little Rock: 4/5 → 1/1, Morehead State: 20/21 → 10/13
2026-02-27T03:32:05.817Z [ODDS]  Little Rock: 1/1 → 4/5, Morehead State: 10/13 → 20/21
2026-02-27T03:33:11.665Z [ODDS]  Little Rock: 4/5 → 20/23, Morehead State: 20/21 → 20/23
2026-02-27T03:33:26.097Z [ODDS]  Little Rock: 20/23 → 5/6, Morehead State: 20/23 → 10/11
2026-02-27T03:33:26.097Z [EVENT]  score: 71-66
2026-02-27T03:34:11.197Z [ODDS]  Little Rock: 5/6 → 20/23, Morehead State: 10/11 → 20/23
2026-02-27T03:34:23.381Z [ODDS]  Little Rock: 20/23 → 10/11, Morehead State: 20/23 → 5/6
2026-02-27T03:34:34.650Z [ODDS]  Little Rock: 10/11 → 20/23, Morehead State: 5/6 → 20/23
2026-02-27T03:34:42.828Z [ODDS]  Little Rock: 20/23 → 20/21, Morehead State: 20/23 → 4/5
2026-02-27T03:35:09.378Z [ODDS]  Little Rock: 20/21 → 10/13, Morehead State: 4/5 → 1/1
2026-02-27T03:35:09.378Z [EVENT]  score: 72-66
2026-02-27T03:35:27.867Z [ODDS]  Little Rock: 10/13 → 20/23, Morehead State: 1/1 → 20/23
2026-02-27T03:36:26.536Z [ODDS]  Little Rock: 20/23 → 1/1, Morehead State: 20/23 → 10/13
2026-02-27T03:36:52.205Z [ODDS]  Little Rock: 1/1 → 4/5, Morehead State: 10/13 → 20/21
