2026-02-27T00:11:06.711Z [EVENT]  score: 0-2
2026-02-27T01:08:48.545Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:09:41.766Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:25:10.836Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:25:28.880Z [EVENT]  score: 69-46
2026-02-27T01:25:41.506Z [EVENT]  score: 71-46
2026-02-27T01:25:54.583Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:26:12.173Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:26:32.018Z [EVENT]  score: 71-48
2026-02-27T01:26:52.314Z [EVENT]  score: 73-48
2026-02-27T01:26:58.627Z [EVENT]  score: 73-50
2026-02-27T01:27:47.788Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:28:05.829Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:28:10.340Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:28:21.164Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:28:21.164Z [EVENT]  score: 75-50
2026-02-27T01:28:47.773Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:28:47.773Z [EVENT]  score: 76-50
2026-02-27T01:28:59.498Z [ODDS]  IND Pacers: 5/6 → 10/11, CHA Hornets: 10/11 → 5/6
2026-02-27T01:28:59.498Z [EVENT]  score: 76-53
2026-02-27T01:29:05.814Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:29:14.836Z [EVENT]  score: 78-53
2026-02-27T01:32:58.079Z [EVENT]  score: 78-55
2026-02-27T01:33:19.279Z [EVENT]  score: 80-55
2026-02-27T01:34:07.083Z [EVENT]  score: 82-55
2026-02-27T01:34:08.886Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:34:18.359Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:34:18.359Z [EVENT]  score: 82-57
2026-02-27T01:35:21.953Z [EVENT]  score: 82-59
2026-02-27T01:36:25.545Z [EVENT]  score: 84-59
2026-02-27T01:37:02.076Z [EVENT]  score: 87-59
2026-02-27T01:40:12.185Z [EVENT]  score: 87-62
2026-02-27T01:40:27.971Z [EVENT]  score: 90-62
2026-02-27T01:40:39.698Z [EVENT]  score: 90-65
2026-02-27T01:41:06.306Z [EVENT]  score: 93-65
2026-02-27T01:41:22.099Z [EVENT]  score: 93-68
2026-02-27T01:41:39.691Z [EVENT]  score: 96-68
2026-02-27T01:41:51.412Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:41:51.412Z [EVENT]  score: 96-70
2026-02-27T01:42:19.374Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:42:19.374Z [EVENT]  score: 96-72
2026-02-27T01:42:59.964Z [EVENT]  score: 97-72
2026-02-27T01:43:26.573Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:43:27.927Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:43:55.441Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:43:56.795Z [ODDS]  IND Pacers: 5/6 → 10/11, CHA Hornets: 10/11 → 5/6
2026-02-27T01:44:19.797Z [ODDS]  IND Pacers: 10/11 → 5/6, CHA Hornets: 5/6 → 10/11
2026-02-27T01:44:19.797Z [EVENT]  score: 97-73
2026-02-27T01:44:36.933Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:44:36.933Z [EVENT]  score: 97-74
2026-02-27T01:44:58.130Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:44:58.130Z [EVENT]  score: 99-74
2026-02-27T01:45:07.151Z [ODDS]  IND Pacers: 5/6 → 10/11, CHA Hornets: 10/11 → 5/6
2026-02-27T01:45:22.034Z [ODDS]  IND Pacers: 10/11 → 5/6, CHA Hornets: 5/6 → 10/11
2026-02-27T01:45:22.034Z [EVENT]  score: 100-74
2026-02-27T01:46:13.909Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:46:13.909Z [EVENT]  score: 100-76
2026-02-27T01:46:24.733Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:46:52.243Z [ODDS]  IND Pacers: 10/11 → 5/6, CHA Hornets: 5/6 → 10/11
2026-02-27T01:46:52.243Z [EVENT]  score: 100-77
2026-02-27T01:46:53.597Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:47:12.089Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:47:12.089Z [EVENT]  score: 103-77
2026-02-27T01:47:22.461Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:47:22.461Z [EVENT]  score: 103-79
2026-02-27T01:47:48.620Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:47:48.620Z [EVENT]  score: 105-79
2026-02-27T01:48:05.757Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:48:05.757Z [EVENT]  score: 105-82
2026-02-27T01:48:29.210Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:48:29.210Z [EVENT]  score: 107-82
2026-02-27T01:48:35.975Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:51:44.494Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:51:52.162Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:52:02.986Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:52:26.890Z [ODDS]  IND Pacers: 5/6 → 10/11, CHA Hornets: 10/11 → 5/6
2026-02-27T01:52:46.892Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:52:46.892Z [EVENT]  score: 107-83
2026-02-27T01:53:01.325Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:53:01.325Z [EVENT]  score: 110-83
2026-02-27T01:53:25.227Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:53:32.897Z [EVENT]  score: 113-83
2026-02-27T01:53:51.385Z [EVENT]  score: 113-85
2026-02-27T01:54:18.449Z [EVENT]  score: 115-85
2026-02-27T01:54:28.368Z [EVENT]  score: 115-87
2026-02-27T01:55:26.997Z [EVENT]  score: 118-87
2026-02-27T01:55:52.254Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:55:56.764Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:55:56.764Z [EVENT]  score: 118-89
2026-02-27T01:56:28.334Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:56:50.885Z [EVENT]  score: 119-89
2026-02-27T01:57:14.339Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:57:14.339Z [EVENT]  score: 120-89
2026-02-27T01:57:28.769Z [EVENT]  score: 120-92
2026-02-27T01:58:11.614Z [ODDS]  IND Pacers: 20/23 → 10/11, CHA Hornets: 20/23 → 5/6
2026-02-27T01:58:31.911Z [EVENT]  score: 120-93
2026-02-27T01:58:54.463Z [ODDS]  IND Pacers: 10/11 → 20/23, CHA Hornets: 5/6 → 20/23
2026-02-27T01:59:14.757Z [ODDS]  IND Pacers: 20/23 → 5/6, CHA Hornets: 20/23 → 10/11
2026-02-27T01:59:14.757Z [EVENT]  score: 122-93
2026-02-27T01:59:42.270Z [ODDS]  IND Pacers: 5/6 → 20/23, CHA Hornets: 10/11 → 20/23
2026-02-27T01:59:42.270Z [EVENT]  score: 122-96
2026-02-27T02:00:11.587Z [EVENT]  score: 122-98
2026-02-27T02:03:48.071Z [EVENT]  score: 122-100
2026-02-27T02:04:08.817Z [EVENT]  score: 124-100
2026-02-27T02:04:28.660Z [ODDS]  IND Pacers: 20/23 → 20/21, CHA Hornets: 20/23 → 4/5
2026-02-27T02:04:47.152Z [EVENT]  score: 124-101
2026-02-27T02:05:04.289Z [ODDS]  IND Pacers: 20/21 → 20/23, CHA Hornets: 4/5 → 20/23
2026-02-27T02:05:25.036Z [ODDS]  IND Pacers: 20/23 → 4/5, CHA Hornets: 20/23 → 20/21
2026-02-27T02:05:43.528Z [ODDS]  IND Pacers: 4/5 → 20/23, CHA Hornets: 20/21 → 20/23
2026-02-27T02:06:03.823Z [EVENT]  score: 125-101
2026-02-27T02:06:21.863Z [EVENT]  score: 125-103
2026-02-27T02:06:44.864Z [EVENT]  score: 128-103
2026-02-27T02:11:12.215Z [EVENT]  score: 128-105
2026-02-27T02:11:29.353Z [EVENT]  score: 130-105
2026-02-27T02:11:30.705Z [EVENT]  score: 128-105
2026-02-27T02:11:35.215Z [EVENT]  score: 128-107
2026-02-27T02:14:50.504Z [EVENT]  score: 130-107
2026-02-27T02:14:56.817Z [ODDS]  IND Pacers: 20/23 → 10/13, CHA Hornets: 20/23 → 1/1
2026-02-27T02:15:22.978Z [EVENT]  score: 131-107
2026-02-27T02:15:24.330Z [ODDS]  IND Pacers: 10/13 → 20/23, CHA Hornets: 1/1 → 20/23
2026-02-27T02:15:38.309Z [ODDS]  IND Pacers: 20/23 → 10/13, CHA Hornets: 20/23 → 1/1
2026-02-27T02:16:05.370Z [EVENT]  score: 131-108
2026-02-27T02:16:25.218Z [ODDS]  IND Pacers: 10/13 → 4/5, CHA Hornets: 1/1 → 20/21
2026-02-27T02:16:25.218Z [EVENT]  score: 131-109
2026-02-27T02:16:27.017Z [ODDS]  IND Pacers: 4/5 → 20/23, CHA Hornets: 20/21 → 20/23
2026-02-27T02:17:17.078Z [EVENT]  score: 133-109
2026-02-27T02:18:52.241Z [ODDS]  IND Pacers: 20/23 → 0/0, CHA Hornets: 20/23 → 0/0
