2026-02-26T19:47:54.110Z [EVENT]  score: 14-29
2026-02-26T20:57:06.539Z [ODDS]  Valencia: 20/23 → 4/5, Baskonia: 20/23 → 20/21
2026-02-26T20:57:34.054Z [EVENT]  score: 66-102
2026-02-26T20:57:39.011Z [ODDS]  Valencia: 4/5 → 20/21, Baskonia: 20/21 → 4/5
2026-02-26T20:58:04.268Z [ODDS]  Valencia: 20/21 → 20/23, Baskonia: 4/5 → 20/23
2026-02-26T20:58:05.630Z [ODDS]  Valencia: 20/23 → 5/6, Baskonia: 20/23 → 10/11
2026-02-26T20:58:06.523Z [ODDS]  Valencia: 5/6 → 20/23, Baskonia: 10/11 → 20/23
2026-02-26T20:58:47.567Z [ODDS]  Valencia: 20/23 → 5/6, Baskonia: 20/23 → 10/11
2026-02-26T20:59:00.647Z [ODDS]  Valencia: 5/6 → 20/21, Baskonia: 10/11 → 4/5
2026-02-26T20:59:00.647Z [EVENT]  score: 66-103
2026-02-26T20:59:14.179Z [ODDS]  Valencia: 20/21 → 20/23, Baskonia: 4/5 → 20/23
2026-02-26T20:59:14.181Z [EVENT]  score: 66-104
2026-02-26T21:00:20.936Z [EVENT]  score: 68-104
2026-02-26T21:00:47.088Z [EVENT]  score: 68-106
2026-02-26T21:01:12.797Z [ODDS]  Valencia: 20/23 → 5/6, Baskonia: 20/23 → 10/11
2026-02-26T21:01:12.797Z [EVENT]  score: 70-106
2026-02-26T21:01:33.993Z [ODDS]  Valencia: 5/6 → 20/23, Baskonia: 10/11 → 20/23
2026-02-26T21:03:42.086Z [ODDS]  Valencia: 20/23 → 10/11, Baskonia: 20/23 → 5/6
2026-02-26T21:03:42.086Z [EVENT]  score: 72-106
2026-02-26T21:03:43.906Z [ODDS]  Valencia: 10/11 → 20/23, Baskonia: 5/6 → 20/23
2026-02-26T21:04:13.203Z [EVENT]  score: 73-106
2026-02-26T21:04:13.652Z [ODDS]  Valencia: 20/23 → 10/13, Baskonia: 20/23 → 1/1
2026-02-26T21:04:23.166Z [ODDS]  Valencia: 10/13 → 1/1, Baskonia: 1/1 → 10/13
2026-02-26T21:04:37.106Z [ODDS]  Valencia: 1/1 → 20/21, Baskonia: 10/13 → 4/5
2026-02-26T21:04:40.706Z [EVENT]  score: 73-108
2026-02-26T21:04:57.403Z [ODDS]  Valencia: 20/21 → 10/11, Baskonia: 4/5 → 5/6
2026-02-26T21:05:48.358Z [EVENT]  score: 76-108
2026-02-26T21:05:50.616Z [ODDS]  Valencia: 10/11 → 20/23, Baskonia: 5/6 → 20/23
2026-02-26T21:06:58.266Z [ODDS]  Valencia: 20/23 → 5/6, Baskonia: 20/23 → 10/11
2026-02-26T21:07:10.442Z [ODDS]  Valencia: 5/6 → 4/5, Baskonia: 10/11 → 20/21
2026-02-26T21:07:20.365Z [ODDS]  Valencia: 4/5 → 10/13, Baskonia: 20/21 → 1/1
2026-02-26T21:07:29.835Z [ODDS]  Valencia: 10/13 → 20/27, Baskonia: 1/1 → 21/20
2026-02-26T21:07:35.698Z [ODDS]  Valencia: 20/27 → 5/7, Baskonia: 21/20 → 11/10
2026-02-26T21:07:45.249Z [ODDS]  Valencia: 5/7 → 20/29, Baskonia: 11/10 → 23/20
2026-02-26T21:07:48.325Z [ODDS]  Valencia: 20/29 → 4/6, Baskonia: 23/20 → 6/5
2026-02-26T21:07:49.678Z [ODDS]  Valencia: 4/6 → 6/5, Baskonia: 6/5 → 4/6
2026-02-26T21:07:53.288Z [ODDS]  Valencia: 6/5 → 23/20, Baskonia: 4/6 → 20/29
2026-02-26T21:08:21.102Z [ODDS]  Valencia: 23/20 → 6/5, Baskonia: 20/29 → 4/6
2026-02-26T21:08:32.376Z [ODDS]  Valencia: 6/5 → 61/50, Baskonia: 4/6 → 20/31
2026-02-26T21:08:32.376Z [EVENT]  score: 79-108
2026-02-26T21:08:44.103Z [ODDS]  Valencia: 61/50 → 5/4, Baskonia: 20/31 → 5/8
2026-02-26T21:08:54.474Z [ODDS]  Valencia: 5/4 → 61/50, Baskonia: 5/8 → 20/31
2026-02-26T21:08:57.182Z [ODDS]  Valencia: 61/50 → 6/5, Baskonia: 20/31 → 4/6
2026-02-26T21:09:27.399Z [ODDS]  Valencia: 6/5 → 23/20, Baskonia: 4/6 → 20/29
2026-02-26T21:09:29.652Z [ODDS]  Valencia: 23/20 → 11/10, Baskonia: 20/29 → 5/7
2026-02-26T21:09:32.813Z [ODDS]  Valencia: 11/10 → 21/20, Baskonia: 5/7 → 20/27
2026-02-26T21:09:34.164Z [ODDS]  Valencia: 21/20 → 1/1, Baskonia: 20/27 → 10/13
2026-02-26T21:09:36.868Z [ODDS]  Valencia: 1/1 → 20/21, Baskonia: 10/13 → 4/5
2026-02-26T21:09:40.032Z [ODDS]  Valencia: 20/21 → 10/11, Baskonia: 4/5 → 5/6
2026-02-26T21:09:54.909Z [ODDS]  Valencia: 10/11 → 0/0, Baskonia: 5/6 → 0/0
