2026-02-27T00:38:55.030Z [EVENT]  score: 0-13
2026-02-27T00:56:25.882Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T00:56:33.101Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T00:56:57.904Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T00:56:59.257Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T00:57:20.905Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T00:57:44.808Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T00:57:51.572Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T00:58:29.907Z [EVENT]  score: 12-33
2026-02-27T00:58:47.496Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T00:58:47.496Z [EVENT]  score: 13-33
2026-02-27T00:59:18.164Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T00:59:34.402Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T00:59:42.969Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T00:59:42.969Z [EVENT]  score: 13-34
2026-02-27T00:59:58.305Z [EVENT]  score: 13-35
2026-02-27T01:03:29.377Z [EVENT]  score: 14-35
2026-02-27T01:03:44.710Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:03:44.711Z [EVENT]  score: 15-35
2026-02-27T01:04:28.908Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:04:52.360Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:05:13.106Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:05:13.107Z [EVENT]  score: 15-36
2026-02-27T01:05:33.410Z [EVENT]  score: 15-37
2026-02-27T01:05:50.093Z [EVENT]  score: 17-37
2026-02-27T01:06:33.391Z [EVENT]  score: 19-37
2026-02-27T01:07:04.511Z [EVENT]  score: 19-39
2026-02-27T01:07:28.864Z [EVENT]  score: 21-39
2026-02-27T01:07:55.923Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:08:00.434Z [ODDS]  Western Kentucky: 10/11 → 5/6, New Mexico State: 5/6 → 10/11
2026-02-27T01:08:45.843Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:09:38.609Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:09:38.609Z [EVENT]  score: 21-40
2026-02-27T01:10:07.024Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:10:11.532Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:10:28.219Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:10:41.298Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:11:01.143Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:14:21.393Z [EVENT]  score: 21-41
2026-02-27T01:14:35.824Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:14:48.904Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:14:48.904Z [EVENT]  score: 23-41
2026-02-27T01:15:31.749Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:15:31.749Z [EVENT]  score: 23-42
2026-02-27T01:15:49.338Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T01:15:49.338Z [EVENT]  score: 23-43
2026-02-27T01:16:05.121Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:16:05.121Z [EVENT]  score: 25-43
2026-02-27T01:16:25.868Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:16:25.868Z [EVENT]  score: 25-45
2026-02-27T01:16:43.909Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:17:12.772Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:17:12.772Z [EVENT]  score: 26-45
2026-02-27T01:17:32.166Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:17:52.011Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:17:52.011Z [EVENT]  score: 26-48
2026-02-27T01:18:09.600Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:18:39.366Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:19:08.229Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:19:24.465Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:19:24.918Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T01:35:20.600Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:36:38.173Z [EVENT]  score: 26-49
2026-02-27T01:36:50.351Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:37:05.684Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:37:21.021Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:37:34.549Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:38:32.058Z [EVENT]  score: 26-50
2026-02-27T01:39:35.204Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:39:44.674Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:39:44.674Z [EVENT]  score: 27-50
2026-02-27T01:39:58.205Z [EVENT]  score: 28-50
2026-02-27T01:40:10.384Z [EVENT]  score: 28-52
2026-02-27T01:41:04.051Z [EVENT]  score: 28-50
2026-02-27T01:41:15.779Z [EVENT]  score: 27-50
2026-02-27T01:41:22.549Z [EVENT]  score: 29-50
2026-02-27T01:41:25.707Z [EVENT]  score: 29-52
2026-02-27T01:42:25.239Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:42:47.336Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:42:47.336Z [EVENT]  score: 30-52
2026-02-27T01:43:06.731Z [EVENT]  score: 31-52
2026-02-27T01:43:39.205Z [EVENT]  score: 31-54
2026-02-27T01:44:30.168Z [EVENT]  score: 31-57
2026-02-27T01:44:46.405Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:47:37.796Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:48:37.779Z [EVENT]  score: 31-60
2026-02-27T01:49:04.840Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:49:07.092Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:49:30.094Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:49:30.094Z [EVENT]  score: 32-60
2026-02-27T01:49:58.958Z [EVENT]  score: 32-62
2026-02-27T01:50:05.723Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:50:18.352Z [EVENT]  score: 35-62
2026-02-27T01:54:27.015Z [EVENT]  score: 36-62
2026-02-27T01:54:30.171Z [EVENT]  score: 36-63
2026-02-27T01:54:31.527Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:54:35.583Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:54:38.290Z [EVENT]  score: 37-63
2026-02-27T01:54:39.643Z [EVENT]  score: 36-63
2026-02-27T01:54:47.761Z [EVENT]  score: 37-63
2026-02-27T01:54:55.427Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:54:55.427Z [EVENT]  score: 38-63
2026-02-27T01:55:04.451Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:55:04.451Z [EVENT]  score: 37-63
2026-02-27T01:55:08.507Z [EVENT]  score: 36-63
2026-02-27T01:55:14.820Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:55:14.820Z [EVENT]  score: 36-62
2026-02-27T01:55:40.981Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:55:40.981Z [EVENT]  score: 37-62
2026-02-27T01:55:45.940Z [EVENT]  score: 38-62
2026-02-27T01:55:50.902Z [EVENT]  score: 40-62
2026-02-27T01:55:58.118Z [EVENT]  score: 40-64
2026-02-27T01:56:11.196Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:56:31.040Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T01:57:04.415Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:57:07.573Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:57:15.240Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:57:31.024Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:57:31.024Z [EVENT]  score: 40-67
2026-02-27T01:57:57.182Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:57:59.437Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:57:59.889Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T01:58:15.224Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T01:58:22.890Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:58:22.890Z [EVENT]  score: 41-67
2026-02-27T01:58:37.773Z [EVENT]  score: 42-67
2026-02-27T01:59:00.328Z [EVENT]  score: 42-69
2026-02-27T01:59:12.053Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T01:59:35.503Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T01:59:56.254Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:00:03.017Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:03:08.833Z [EVENT]  score: 42-70
2026-02-27T02:03:23.715Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:03:23.716Z [EVENT]  score: 42-71
2026-02-27T02:04:00.247Z [EVENT]  score: 44-71
2026-02-27T02:04:33.170Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T02:05:10.602Z [ODDS]  Western Kentucky: 10/11 → 5/6, New Mexico State: 5/6 → 10/11
2026-02-27T02:05:10.602Z [EVENT]  score: 45-71
2026-02-27T02:05:28.643Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:05:28.643Z [EVENT]  score: 46-71
2026-02-27T02:06:01.118Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:06:14.197Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:07:06.963Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T02:07:06.963Z [EVENT]  score: 49-71
2026-02-27T02:07:34.475Z [EVENT]  score: 49-73
2026-02-27T02:08:34.361Z [ODDS]  Western Kentucky: 10/11 → 5/6, New Mexico State: 5/6 → 10/11
2026-02-27T02:08:59.619Z [ODDS]  Western Kentucky: 5/6 → 4/5, New Mexico State: 10/11 → 20/21
2026-02-27T02:09:02.324Z [ODDS]  Western Kentucky: 4/5 → 5/6, New Mexico State: 20/21 → 10/11
2026-02-27T02:09:02.324Z [EVENT]  score: 49-75
2026-02-27T02:09:06.833Z [ODDS]  Western Kentucky: 5/6 → 4/5, New Mexico State: 10/11 → 20/21
2026-02-27T02:09:24.874Z [ODDS]  Western Kentucky: 4/5 → 20/21, New Mexico State: 20/21 → 4/5
2026-02-27T02:10:14.943Z [ODDS]  Western Kentucky: 20/21 → 10/11, New Mexico State: 4/5 → 5/6
2026-02-27T02:10:16.291Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T02:10:40.647Z [ODDS]  Western Kentucky: 20/23 → 20/21, New Mexico State: 20/23 → 4/5
2026-02-27T02:10:40.647Z [EVENT]  score: 50-75
2026-02-27T02:11:00.036Z [ODDS]  Western Kentucky: 20/21 → 5/6, New Mexico State: 4/5 → 10/11
2026-02-27T02:11:08.155Z [EVENT]  score: 50-77
2026-02-27T02:11:18.530Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:14:33.359Z [ODDS]  Western Kentucky: 20/23 → 10/11, New Mexico State: 20/23 → 5/6
2026-02-27T02:14:33.359Z [EVENT]  score: 51-77
2026-02-27T02:14:47.797Z [ODDS]  Western Kentucky: 10/11 → 5/6, New Mexico State: 5/6 → 10/11
2026-02-27T02:14:47.797Z [EVENT]  score: 52-77
2026-02-27T02:15:19.367Z [ODDS]  Western Kentucky: 5/6 → 20/21, New Mexico State: 10/11 → 4/5
2026-02-27T02:15:28.846Z [ODDS]  Western Kentucky: 20/21 → 20/23, New Mexico State: 4/5 → 20/23
2026-02-27T02:15:41.466Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:15:41.466Z [EVENT]  score: 52-78
2026-02-27T02:15:51.838Z [ODDS]  Western Kentucky: 5/6 → 20/21, New Mexico State: 10/11 → 4/5
2026-02-27T02:15:51.839Z [EVENT]  score: 52-79
2026-02-27T02:16:10.781Z [ODDS]  Western Kentucky: 20/21 → 10/11, New Mexico State: 4/5 → 5/6
2026-02-27T02:16:51.371Z [EVENT]  score: 52-82
2026-02-27T02:17:12.121Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T02:17:27.001Z [EVENT]  score: 52-84
2026-02-27T02:17:39.628Z [EVENT]  score: 55-84
2026-02-27T02:19:12.085Z [ODDS]  Western Kentucky: 20/23 → 4/5, New Mexico State: 20/23 → 20/21
2026-02-27T02:19:37.342Z [ODDS]  Western Kentucky: 4/5 → 20/23, New Mexico State: 20/21 → 20/23
2026-02-27T02:19:57.187Z [EVENT]  score: 56-84
2026-02-27T02:20:30.562Z [ODDS]  Western Kentucky: 20/23 → 20/21, New Mexico State: 20/23 → 4/5
2026-02-27T02:20:53.561Z [ODDS]  Western Kentucky: 20/21 → 5/6, New Mexico State: 4/5 → 10/11
2026-02-27T02:20:53.561Z [EVENT]  score: 57-84
2026-02-27T02:21:10.250Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:21:10.250Z [EVENT]  score: 58-84
2026-02-27T02:21:44.077Z [EVENT]  score: 60-84
2026-02-27T02:21:44.528Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:21:52.646Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T02:22:10.236Z [ODDS]  Western Kentucky: 10/11 → 20/23, New Mexico State: 5/6 → 20/23
2026-02-27T02:23:06.612Z [ODDS]  Western Kentucky: 20/23 → 5/6, New Mexico State: 20/23 → 10/11
2026-02-27T02:23:10.219Z [ODDS]  Western Kentucky: 5/6 → 10/11, New Mexico State: 10/11 → 5/6
2026-02-27T02:25:45.372Z [ODDS]  Western Kentucky: 10/11 → 10/13, New Mexico State: 5/6 → 1/1
2026-02-27T02:25:45.372Z [EVENT]  score: 61-84
2026-02-27T02:25:58.447Z [ODDS]  Western Kentucky: 10/13 → 5/6, New Mexico State: 1/1 → 10/11
2026-02-27T02:25:58.447Z [EVENT]  score: 62-84
2026-02-27T02:26:32.721Z [EVENT]  score: 62-86
2026-02-27T02:26:39.939Z [ODDS]  Western Kentucky: 5/6 → 4/5, New Mexico State: 10/11 → 20/21
2026-02-27T02:26:46.705Z [EVENT]  score: 64-86
2026-02-27T02:27:06.999Z [ODDS]  Western Kentucky: 4/5 → 10/13, New Mexico State: 20/21 → 1/1
2026-02-27T02:27:27.748Z [EVENT]  score: 64-89
2026-02-27T02:27:34.962Z [ODDS]  Western Kentucky: 10/13 → 20/27, New Mexico State: 1/1 → 21/20
2026-02-27T02:27:42.630Z [ODDS]  Western Kentucky: 20/27 → 21/20, New Mexico State: 21/20 → 20/27
2026-02-27T02:27:51.199Z [ODDS]  Western Kentucky: 21/20 → 1/1, New Mexico State: 20/27 → 10/13
2026-02-27T02:27:51.199Z [EVENT]  score: 67-89
2026-02-27T02:29:35.833Z [ODDS]  Western Kentucky: 1/1 → 5/6, New Mexico State: 10/13 → 10/11
2026-02-27T02:30:05.599Z [ODDS]  Western Kentucky: 5/6 → 20/23, New Mexico State: 10/11 → 20/23
2026-02-27T02:30:05.599Z [EVENT]  score: 68-89
2026-02-27T02:30:24.098Z [ODDS]  Western Kentucky: 20/23 → 1/1, New Mexico State: 20/23 → 10/13
2026-02-27T02:31:05.590Z [EVENT]  score: 68-91
2026-02-27T02:31:16.414Z [EVENT]  score: 70-91
2026-02-27T02:31:29.043Z [ODDS]  Western Kentucky: 1/1 → 21/20, New Mexico State: 10/13 → 20/27
2026-02-27T02:31:31.748Z [ODDS]  Western Kentucky: 21/20 → 1/1, New Mexico State: 20/27 → 10/13
2026-02-27T02:31:40.769Z [ODDS]  Western Kentucky: 1/1 → 10/13, New Mexico State: 10/13 → 1/1
2026-02-27T02:32:18.201Z [ODDS]  Western Kentucky: 10/13 → 6/5, New Mexico State: 1/1 → 4/6
2026-02-27T02:32:18.201Z [EVENT]  score: 70-92
2026-02-27T02:32:32.633Z [ODDS]  Western Kentucky: 6/5 → 1/1, New Mexico State: 4/6 → 10/13
2026-02-27T02:32:32.633Z [EVENT]  score: 70-93
2026-02-27T02:32:47.967Z [ODDS]  Western Kentucky: 1/1 → 21/20, New Mexico State: 10/13 → 20/27
2026-02-27T02:32:54.733Z [ODDS]  Western Kentucky: 21/20 → 1/1, New Mexico State: 20/27 → 10/13
2026-02-27T02:33:01.951Z [ODDS]  Western Kentucky: 1/1 → 20/21, New Mexico State: 10/13 → 4/5
2026-02-27T02:33:10.067Z [ODDS]  Western Kentucky: 20/21 → 10/11, New Mexico State: 4/5 → 5/6
2026-02-27T02:33:18.636Z [ODDS]  Western Kentucky: 10/11 → 0/0, New Mexico State: 5/6 → 0/0
