2026-02-27T01:38:52.806Z [EVENT]  score: 7-5
2026-02-27T01:48:20.190Z [ODDS]  Lindenwood: 20/21 → 20/23, Eastern Illinois: 4/5 → 20/23
2026-02-27T01:48:20.190Z [EVENT]  score: 16-5
2026-02-27T01:48:34.621Z [ODDS]  Lindenwood: 20/23 → 4/5, Eastern Illinois: 20/23 → 20/21
2026-02-27T01:48:34.621Z [EVENT]  score: 16-7
2026-02-27T01:48:54.465Z [ODDS]  Lindenwood: 4/5 → 21/20, Eastern Illinois: 20/21 → 20/27
2026-02-27T01:49:10.702Z [ODDS]  Lindenwood: 21/20 → 20/23, Eastern Illinois: 20/27 → 20/23
2026-02-27T01:49:10.702Z [EVENT]  score: 16-9
2026-02-27T01:49:22.427Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T01:49:28.744Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:49:37.312Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T01:49:37.312Z [EVENT]  score: 16-12
2026-02-27T01:50:06.175Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T01:53:06.285Z [EVENT]  score: 17-12
2026-02-27T01:53:22.522Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T01:53:22.522Z [EVENT]  score: 18-12
2026-02-27T01:53:51.837Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:54:13.935Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T01:55:07.153Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T01:55:40.077Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T01:55:40.077Z [EVENT]  score: 21-12
2026-02-27T01:55:57.667Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T01:56:11.196Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T01:56:13.903Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:56:28.785Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T01:56:46.374Z [EVENT]  score: 22-12
2026-02-27T01:57:08.926Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T01:57:28.769Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T01:57:37.789Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:57:48.162Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T01:57:56.732Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:58:51.757Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T01:59:12.053Z [EVENT]  score: 22-13
2026-02-27T01:59:42.270Z [ODDS]  Lindenwood: 5/6 → 10/11, Eastern Illinois: 10/11 → 5/6
2026-02-27T01:59:42.270Z [EVENT]  score: 25-13
2026-02-27T01:59:59.410Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T01:59:59.410Z [EVENT]  score: 25-16
2026-02-27T02:00:26.920Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:00:35.040Z [ODDS]  Lindenwood: 10/11 → 4/5, Eastern Illinois: 5/6 → 20/21
2026-02-27T02:00:35.040Z [EVENT]  score: 25-18
2026-02-27T02:00:51.728Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T02:00:56.237Z [ODDS]  Lindenwood: 5/6 → 10/11, Eastern Illinois: 10/11 → 5/6
2026-02-27T02:00:56.237Z [EVENT]  score: 27-18
2026-02-27T02:01:03.003Z [ODDS]  Lindenwood: 10/11 → 5/6, Eastern Illinois: 5/6 → 10/11
2026-02-27T02:01:03.003Z [EVENT]  score: 27-20
2026-02-27T02:04:16.487Z [EVENT]  score: 29-20
2026-02-27T02:04:32.267Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:05:08.348Z [EVENT]  score: 29-22
2026-02-27T02:05:32.704Z [ODDS]  Lindenwood: 20/23 → 4/5, Eastern Illinois: 20/23 → 20/21
2026-02-27T02:06:21.863Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T02:06:27.726Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:06:27.726Z [EVENT]  score: 32-22
2026-02-27T02:06:40.805Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:06:40.805Z [EVENT]  score: 32-25
2026-02-27T02:07:03.355Z [EVENT]  score: 34-25
2026-02-27T02:07:18.239Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:10:20.802Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:10:46.507Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:11:09.968Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:11:49.650Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:11:59.119Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:11:59.120Z [EVENT]  score: 34-27
2026-02-27T02:12:04.982Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:12:26.179Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:12:52.788Z [ODDS]  Lindenwood: 20/23 → 10/13, Eastern Illinois: 20/23 → 1/1
2026-02-27T02:13:19.396Z [ODDS]  Lindenwood: 10/13 → 20/27, Eastern Illinois: 1/1 → 21/20
2026-02-27T02:13:19.396Z [EVENT]  score: 34-28
2026-02-27T02:13:36.985Z [ODDS]  Lindenwood: 20/27 → 1/1, Eastern Illinois: 21/20 → 10/13
2026-02-27T02:13:36.985Z [EVENT]  score: 34-29
2026-02-27T02:13:58.633Z [ODDS]  Lindenwood: 1/1 → 21/20, Eastern Illinois: 10/13 → 20/27
2026-02-27T02:13:59.084Z [ODDS]  Lindenwood: 21/20 → 10/11, Eastern Illinois: 20/27 → 5/6
2026-02-27T02:14:02.692Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:14:53.660Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:17:04.451Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T02:17:18.431Z [ODDS]  Lindenwood: 20/21 → 20/23, Eastern Illinois: 4/5 → 20/23
2026-02-27T02:17:18.431Z [EVENT]  score: 36-29
2026-02-27T02:17:24.294Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:33:29.912Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5, Lindenwood: 20/21 → 5/6, Eastern Illinois: 4/5 → 10/11
2026-02-27T02:33:29.912Z [ODDS]  Lindenwood: 5/6 → 20/21, Eastern Illinois: 10/11 → 4/5, Lindenwood: 20/21 → 5/6, Eastern Illinois: 4/5 → 10/11
2026-02-27T02:33:50.657Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:33:54.716Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:34:39.818Z [ODDS]  Lindenwood: 5/6 → 4/5, Eastern Illinois: 10/11 → 20/21
2026-02-27T02:34:39.818Z [EVENT]  score: 36-31
2026-02-27T02:35:07.329Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T02:35:14.995Z [ODDS]  Lindenwood: 5/6 → 10/13, Eastern Illinois: 10/11 → 1/1
2026-02-27T02:35:37.094Z [ODDS]  Lindenwood: 10/13 → 20/23, Eastern Illinois: 1/1 → 20/23
2026-02-27T02:35:37.094Z [EVENT]  score: 36-34
2026-02-27T02:35:45.663Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:35:54.684Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T02:35:54.684Z [EVENT]  score: 38-34
2026-02-27T02:36:07.762Z [ODDS]  Lindenwood: 20/21 → 20/27, Eastern Illinois: 4/5 → 21/20
2026-02-27T02:36:20.392Z [ODDS]  Lindenwood: 20/27 → 20/23, Eastern Illinois: 21/20 → 20/23
2026-02-27T02:36:20.392Z [EVENT]  score: 40-34
2026-02-27T02:36:36.628Z [ODDS]  Lindenwood: 20/23 → 10/13, Eastern Illinois: 20/23 → 1/1
2026-02-27T02:36:36.628Z [EVENT]  score: 40-36
2026-02-27T02:37:02.789Z [ODDS]  Lindenwood: 10/13 → 4/5, Eastern Illinois: 1/1 → 20/21
2026-02-27T02:37:40.221Z [ODDS]  Lindenwood: 4/5 → 1/1, Eastern Illinois: 20/21 → 10/13
2026-02-27T02:37:47.437Z [ODDS]  Lindenwood: 1/1 → 20/23, Eastern Illinois: 10/13 → 20/23
2026-02-27T02:37:47.437Z [EVENT]  score: 40-38
2026-02-27T02:38:09.085Z [ODDS]  Lindenwood: 20/23 → 1/1, Eastern Illinois: 20/23 → 10/13
2026-02-27T02:38:09.085Z [EVENT]  score: 42-38
2026-02-27T02:38:20.362Z [ODDS]  Lindenwood: 1/1 → 20/23, Eastern Illinois: 10/13 → 20/23
2026-02-27T02:38:20.362Z [EVENT]  score: 42-40
2026-02-27T02:38:58.193Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:41:41.458Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:42:07.164Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:42:15.735Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:42:38.285Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:42:59.480Z [ODDS]  Lindenwood: 5/6 → 10/11, Eastern Illinois: 10/11 → 5/6
2026-02-27T02:42:59.480Z [EVENT]  score: 42-41
2026-02-27T02:43:29.043Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T02:43:29.698Z [ODDS]  Lindenwood: 20/21 → 20/23, Eastern Illinois: 4/5 → 20/23
2026-02-27T02:44:08.034Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:45:15.238Z [ODDS]  Lindenwood: 5/6 → 10/11, Eastern Illinois: 10/11 → 5/6
2026-02-27T02:45:15.238Z [EVENT]  score: 44-41
2026-02-27T02:45:53.125Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T02:45:53.577Z [ODDS]  Lindenwood: 20/21 → 4/5, Eastern Illinois: 4/5 → 20/21
2026-02-27T02:46:01.695Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T02:46:01.695Z [EVENT]  score: 47-41
2026-02-27T02:46:45.447Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:46:51.764Z [ODDS]  Lindenwood: 10/11 → 4/5, Eastern Illinois: 5/6 → 20/21
2026-02-27T02:46:51.764Z [EVENT]  score: 47-44
2026-02-27T02:47:02.587Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T02:47:20.175Z [ODDS]  Lindenwood: 5/6 → 4/5, Eastern Illinois: 10/11 → 20/21
2026-02-27T02:47:20.175Z [EVENT]  score: 49-44
2026-02-27T02:47:35.960Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T02:47:51.333Z [EVENT]  score: 49-46
2026-02-27T02:47:58.066Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:48:08.433Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:48:08.433Z [EVENT]  score: 51-46
2026-02-27T02:48:24.217Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:51:26.878Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:51:37.704Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:53:10.617Z [EVENT]  score: 51-48
2026-02-27T02:53:34.966Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:54:02.928Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T02:54:02.928Z [EVENT]  score: 52-48
2026-02-27T02:54:30.441Z [EVENT]  score: 53-48
2026-02-27T02:55:34.483Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T02:55:42.150Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:55:43.501Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T02:56:19.583Z [ODDS]  Lindenwood: 5/6 → 10/11, Eastern Illinois: 10/11 → 5/6
2026-02-27T02:56:38.977Z [ODDS]  Lindenwood: 10/11 → 20/23, Eastern Illinois: 5/6 → 20/23
2026-02-27T02:56:38.977Z [EVENT]  score: 53-49
2026-02-27T02:57:29.964Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:01:07.328Z [ODDS]  Lindenwood: 10/11 → 4/5, Eastern Illinois: 5/6 → 20/21
2026-02-27T03:01:09.584Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T03:01:32.589Z [EVENT]  score: 54-49
2026-02-27T03:02:00.548Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:02:00.548Z [EVENT]  score: 55-49
2026-02-27T03:03:19.927Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T03:03:29.848Z [ODDS]  Lindenwood: 20/21 → 4/5, Eastern Illinois: 4/5 → 20/21
2026-02-27T03:03:51.496Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T03:03:51.496Z [EVENT]  score: 57-49
2026-02-27T03:03:54.652Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:04:42.506Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T03:05:10.874Z [ODDS]  Lindenwood: 20/21 → 4/5, Eastern Illinois: 4/5 → 20/21
2026-02-27T03:05:17.198Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T03:05:18.540Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T03:05:40.670Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:05:40.670Z [EVENT]  score: 58-49
2026-02-27T03:05:57.362Z [ODDS]  Lindenwood: 10/11 → 4/5, Eastern Illinois: 5/6 → 20/21
2026-02-27T03:05:57.362Z [EVENT]  score: 59-49
2026-02-27T03:06:09.958Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T03:09:04.590Z [EVENT]  score: 59-51
2026-02-27T03:09:16.768Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T03:10:30.391Z [ODDS]  Lindenwood: 20/23 → 4/5, Eastern Illinois: 20/23 → 20/21
2026-02-27T03:14:03.708Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T03:14:17.690Z [EVENT]  score: 60-51
2026-02-27T03:15:00.987Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T03:15:27.597Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T03:15:27.597Z [EVENT]  score: 61-51
2026-02-27T03:15:42.486Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:15:42.486Z [EVENT]  score: 62-51
2026-02-27T03:15:53.303Z [ODDS]  Lindenwood: 10/11 → 20/21, Eastern Illinois: 5/6 → 4/5
2026-02-27T03:16:02.332Z [EVENT]  score: 62-54
2026-02-27T03:17:30.726Z [ODDS]  Lindenwood: 20/21 → 10/13, Eastern Illinois: 4/5 → 1/1
2026-02-27T03:17:30.726Z [EVENT]  score: 62-56
2026-02-27T03:17:42.002Z [ODDS]  Lindenwood: 10/13 → 4/5, Eastern Illinois: 1/1 → 20/21
2026-02-27T03:17:44.709Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T03:18:06.807Z [ODDS]  Lindenwood: 20/23 → 20/21, Eastern Illinois: 20/23 → 4/5
2026-02-27T03:18:20.394Z [ODDS]  Lindenwood: 20/21 → 4/5, Eastern Illinois: 4/5 → 20/21
2026-02-27T03:18:20.394Z [EVENT]  score: 63-56
2026-02-27T03:18:28.906Z [ODDS]  Lindenwood: 4/5 → 5/6, Eastern Illinois: 20/21 → 10/11
2026-02-27T03:18:44.690Z [EVENT]  score: 63-58
2026-02-27T03:19:37.460Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T03:19:42.420Z [ODDS]  Lindenwood: 20/23 → 5/6, Eastern Illinois: 20/23 → 10/11
2026-02-27T03:19:55.049Z [ODDS]  Lindenwood: 5/6 → 20/23, Eastern Illinois: 10/11 → 20/23
2026-02-27T03:20:06.324Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:20:34.742Z [ODDS]  Lindenwood: 10/11 → 10/13, Eastern Illinois: 5/6 → 1/1
2026-02-27T03:20:34.743Z [EVENT]  score: 64-58
2026-02-27T03:20:55.934Z [ODDS]  Lindenwood: 10/13 → 5/6, Eastern Illinois: 1/1 → 10/11
2026-02-27T03:20:55.934Z [EVENT]  score: 65-58
2026-02-27T03:21:16.232Z [ODDS]  Lindenwood: 5/6 → 4/5, Eastern Illinois: 10/11 → 20/21
2026-02-27T03:21:41.039Z [EVENT]  score: 65-59
2026-02-27T03:21:57.280Z [ODDS]  Lindenwood: 4/5 → 20/21, Eastern Illinois: 20/21 → 4/5
2026-02-27T03:21:57.280Z [EVENT]  score: 65-60
2026-02-27T03:22:14.864Z [ODDS]  Lindenwood: 20/21 → 20/23, Eastern Illinois: 4/5 → 20/23
2026-02-27T03:22:14.864Z [EVENT]  score: 65-61
2026-02-27T03:22:43.277Z [EVENT]  score: 65-63
2026-02-27T03:24:57.674Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:26:22.465Z [ODDS]  Lindenwood: 10/11 → 4/5, Eastern Illinois: 5/6 → 20/21
2026-02-27T03:26:45.017Z [ODDS]  Lindenwood: 4/5 → 20/23, Eastern Illinois: 20/21 → 20/23
2026-02-27T03:27:02.153Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:27:02.153Z [EVENT]  score: 66-63
2026-02-27T03:27:28.764Z [ODDS]  Lindenwood: 10/11 → 1/1, Eastern Illinois: 5/6 → 10/13
2026-02-27T03:27:28.764Z [EVENT]  score: 66-65
2026-02-27T03:29:52.767Z [ODDS]  Lindenwood: 1/1 → 20/31, Eastern Illinois: 10/13 → 61/50
2026-02-27T03:29:59.082Z [ODDS]  Lindenwood: 20/31 → 5/8, Eastern Illinois: 61/50 → 5/4
2026-02-27T03:30:06.297Z [ODDS]  Lindenwood: 5/8 → 1/1, Eastern Illinois: 5/4 → 10/13
2026-02-27T03:30:18.024Z [ODDS]  Lindenwood: 1/1 → 10/13, Eastern Illinois: 10/13 → 1/1
2026-02-27T03:30:57.261Z [ODDS]  Lindenwood: 10/13 → 20/23, Eastern Illinois: 1/1 → 20/23
2026-02-27T03:30:57.262Z [EVENT]  score: 67-65
2026-02-27T03:31:21.616Z [ODDS]  Lindenwood: 20/23 → 20/21, Eastern Illinois: 20/23 → 4/5
2026-02-27T03:31:21.616Z [EVENT]  score: 68-65
2026-02-27T03:33:13.469Z [ODDS]  Lindenwood: 20/21 → 4/5, Eastern Illinois: 4/5 → 20/21
2026-02-27T03:33:45.491Z [ODDS]  Lindenwood: 4/5 → 20/29, Eastern Illinois: 20/21 → 23/20
2026-02-27T03:33:45.491Z [EVENT]  score: 68-66
2026-02-27T03:34:05.786Z [ODDS]  Lindenwood: 20/29 → 21/20, Eastern Illinois: 23/20 → 20/27
2026-02-27T03:34:05.786Z [EVENT]  score: 68-67
2026-02-27T03:34:15.256Z [ODDS]  Lindenwood: 21/20 → 10/13, Eastern Illinois: 20/27 → 1/1
2026-02-27T03:35:11.632Z [ODDS]  Lindenwood: 10/13 → 20/23, Eastern Illinois: 1/1 → 20/23
2026-02-27T03:35:11.632Z [EVENT]  score: 69-67
2026-02-27T03:35:35.534Z [ODDS]  Lindenwood: 20/23 → 20/21, Eastern Illinois: 20/23 → 4/5
2026-02-27T03:35:35.534Z [EVENT]  score: 70-67
2026-02-27T03:35:47.261Z [ODDS]  Lindenwood: 20/21 → 10/11, Eastern Illinois: 4/5 → 5/6
2026-02-27T03:35:47.711Z [ODDS]  Lindenwood: 10/11 → 20/27, Eastern Illinois: 5/6 → 21/20
2026-02-27T03:36:37.773Z [ODDS]  Lindenwood: 20/27 → 20/23, Eastern Illinois: 21/20 → 20/23
2026-02-27T03:36:37.773Z [EVENT]  score: 71-67
2026-02-27T03:36:55.813Z [ODDS]  Lindenwood: 20/23 → 10/11, Eastern Illinois: 20/23 → 5/6
2026-02-27T03:36:58.521Z [ODDS]  Lindenwood: 10/11 → 0/0, Eastern Illinois: 5/6 → 0/0
